pmid,geo_id,coreproject
31363102,,ZIABC010348
31363777,,ZIABC010819
31364278,,U24CA224331
31363930,,P50CA159981
31365125,,ZIACP000185
31365539,,ZIABC011055
31365801,,U10CA180821
31366484,,R33CA214310
31365877,,U24CA210950
31366621,,U54CA224019
31367506,,R21CA138366
31366581,200116083,P50CA097186
31366581,200116082,P50CA097186
31366581,200116081,P50CA097186
31367538,,ZIABC011905
31367787,,ZIABC011078
31369037,,ZIACP010150
31367790,,ZIABC010547
31370179,,U54CA143925
31370269,,ZIASC007263
31371421,,ZIABC010030
31371341,,U10CA180821
31371495,,ZIABC011490
31371408,,ZIABC011070
31371596,,U2CCA233254
31371750,,P50CA136393
31371825,200124727,P50CA211015
31372179,,ZIABC011987
31372215,,U54CA224019
31372595,,U24CA210974
31373871,,ZIABC010850
31373345,,U2CCA233291
31372599,,U01CA239055
31375261,,ZIACP010222
31372790,,P50CA211015
31375469,,P50CA211015
31375515,,U54CA224070
31375516,,U10CA180821
31375589,,ZIABC011721
31375632,200136126,P50CA101942
31375632,200136125,P50CA101942
31375632,200136121,P50CA101942
31376183,,U24CA086368
31375752,,UM1CA186689
31376206,,P50CA097186
31377159,,P50CA196516
31378727,,U54CA203000
31378535,,U54CA221204
31378726,,U54CA202997
31378728,,U54CA203000
31378729,,U54CA202997
31378735,,U54CA202995
31378736,,U54CA202997
31378738,,U54CA202997
31378739,,U54CA202997
31378740,,U54CA203000
31378737,,U54CA202995
31378743,,U54CA202997
31378741,,U54CA202997
31378742,,U54CA203000
31378984,,U01CA224348
31379005,,ZIABC011568
31378744,,U54CA202997
31379401,,U54CA209988
31379844,,ZIABC010791
31380608,,ZIACP010158
31383570,,ZIACP010196
31381322,,ZIABC011640
31383643,,ZIASC000550
31383760,,U01CA217883
31384008,,P50CA211015
31383734,,U01CA233056
31385006,,U54CA132378
31386024,,P50CA211015
31384667,,P50CA159981
31386029,,ZIABC011643
31386050,,P50CA211015
31386154,,P50CA062924
31386148,,ZIACP010197
31386075,,P50CA211015
31386897,,ZIABC011854
31387361,,R21CA209848
31387880,,ZIABC011823
31387968,,ZIACP010123
31388792,,U01CA132194
31388936,,U01CA217842
31390273,,ZIABC011780
31390274,,UM1CA186717
31390564,200128724,P50CA092131
31390564,200122367,P50CA092131
31391166,,U24CA076518
31390566,,U01CA209936
31391338,,P50CA101942
31391808,,U54CA163060
31391866,,P50CA070907
31392080,,ZIABC011728
31392269,,R21CA235340
31392332,,U54CA190151
31392631,,U01CA224012
31393003,,R21CA220299
31394013,,ZIACP010188
31395474,,U54CA143727
31394277,,P50CA107399
31395475,,U54CA143727
31395476,,U54CA143727
31395684,,ZIABC011267
31395609,,U24CA248010
31395741,200059541,U54CA231637
31395745,200133344,U01CA217882
31395879,,U24CA195858
31395785,200131592,P50CA206963
31395785,200131484,P50CA206963
31396297,,U10CA180821
31397327,,ZIABC009392
31397326,,ZIABC011669
31398265,,P50CA058223
31397859,,U01CA231782
31399384,,R21CA209940
31398338,200133160,P50CA217694
31399500,,U10CA180821
31399542,,U24CA210954
31400113,,ZIASC010357
31400961,,P50CA100632
31399699,,U01CA239055
31402165,,P50CA136393
31399591,,R33CA182384
31401364,,U01CA230694
31402259,,P50CA171963
31402260,200124494,U54CA209971
31402386,,ZIABC010808
31402495,,ZIABC011008
31402615,,ZIACP010144
31402795,,U01CA217514
31405511,,ZIABC011383
31404530,,ZIABC005562
31403135,,U54CA143728
31406111,,P50CA100707
31404833,200123101,ZIABC011293
31406163,200123646,R33CA204704
31406947,,U54CA202997
31407403,,R21CA240580
31407506,,ZIABC011704
31407831,,ZIACP010195
31408004,,ZIABC011038
31408245,,P50CA217694
31408414,,ZIABC011843
31408415,,U10CA180821
31408619,,R37CA234021
31409394,,U01DE028233
31409480,,R33CA182360
31409613,,ZIABC006150
31409614,,P50CA168504
31409640,,U01CA232758
31409885,,P50CA196530
31409897,,P50CA097186
31409902,,ZIASC010355
31409900,,P50CA097186
31411784,,U54CA143924
31411978,,P50CA092629
31412005,,P50CA092629
31412252,,P50CA070907
31412254,,ZIABC011204
31413100,,U10CA180821
31413142,,P50CA221747
31413125,,ZIASC010357
31413145,,P50CA098131
31413194,,R21CA212932
31413186,,ZIACP010119
31413666,,U54CA221705
31415286,,P50CA186781
31415727,,ZIABC010677
31416190,,U54CA096297
31416666,,ZIASC006738
31416800,,ZIABC011756
31416802,,U01CA220323
31416839,,U01CA217885
31416840,,ZIABC010788
31416846,,P50CA127001
31418558,,U24CA210955
31418130,,U10CA180821
31418763,,ZIABC010524
31419509,,U01CA231776
31419569,,U24CA076518
31420371,200132055,P50CA186784
31419826,,U24CA215109
31420528,,ZIABC010449
31420980,,U54CA132383
31420589,,P50CA092131
31420985,,U24CA086368
31422205,,P50CA097190
31421980,200132502,ZIABC005450
31422216,,P50CA097190
31422869,200130475,ZIABC010671
31422869,200130474,ZIABC010671
31422218,,ZIABC011831
31423564,,ZIABC010898
31423586,,ZIACP010121
31423681,,ZIABC010348
31424293,,ZIABC010656
31424440,,P50CA097257
31425593,,ZIABC011743
31424088,,P50CA121974
31425756,,U24CA076518
31426123,,ZIACP010190
31426419,,U54CA224081
31426803,,P50CA159981
31426863,,P50CA225450
31427306,,P50CA127003
31427272,,U54CA137788
31427278,,U24CA076518
31427883,,ZIASC010354
31427794,,ZIABC010600
31427603,,P50CA165962
31428581,,ZIABC010891
31430157,,U24CA210967
31429825,200136253,ZIABC011293
31431459,,ZIABC011734
31431544,,U01CA215845
31433528,,P50CA217694
31433971,,U24CA210969
31434495,,U01CA214194
31433994,,U54CA209992
31433975,200133660,U54CA224070
31433710,,U54CA190158
31434685,200134902,ZIABC011726
31434685,200134366,ZIABC011726
31434680,,U54CA096300
31434722,,ZIACP010211
31434941,,R33CA193043
31435022,200123860,P50CA159981
31436136,,U24CA076518
31436363,,U54CA143925
31436671,,P50CA062924
31439104,,U54CA221705
31437519,,P50CA098252
31437274,,P50CA211015
31439578,,ZIABC011043
31439585,,ZIABC011078
31439587,,U01CA224044
31439674,,ZIABC004517
31439614,,P50CA062924
31439678,,ZIASC000550
31439889,,P50CA092131
31439937,,P50CA210964
31439943,,ZIABC011313
31439945,,P50CA186781
31439946,,P50CA186781
31442403,200126899,ZIABC005708
31442407,200132960,R33CA225498
31442407,200132959,R33CA225498
31442407,200132926,R33CA225498
31443240,,ZIABC011054
31443586,,U54CA221704
31444334,200122336,U54CA209978
31444486,,R21CA123329
31444579,,ZIABC011768
31444763,,ZIABC011011
31445218,,U01CA217875
31445185,,P50CA107399
31445892,,ZIABC011559
31446199,,ZIABC011743
31446896,,P50CA180995
31446897,,U01CA217842
31446979,,U01CA239055
31448358,,P50CA171963
31447097,,ZIABC011633
31447392,,ZIABC011861
31447846,,P50CA196516
31448442,,P50CA217694
31448663,,R21CA160060
31448738,,ZIACP000185
31448901,,ZIABC011313
31449684,,R01CA218004
31449780,,U24CA076518
31449859,,U01AA027681
31452933,,P50CA062924
31452053,,UM1CA233080
31450886,,R33CA217699
31453014,,R33CA223581
31452978,,R33CA196457
31455416,200127824,P50CA097257
31455667,,U24CA076518
31455679,,P50CA127001
31455723,,U24CA210986
31455724,,U01CA224146
31455850,,P50CA206963
31456361,,ZIABC011387
31456803,,U54CA163069
31460549,,R21CA212932
31456910,,U54CA163068
31460257,,R33CA202064
31461649,200121217,U54CA209891
31461650,,U01CA176058
31462295,,U54CA196519
31462330,,U24CA237719
31462429,200130501,P50CA221747
31462430,,ZIACP010152
31462637,,P50CA186781
31462653,,P50DE026787
31462731,,U10CA180821
31462701,,P50CA097186
31462705,200129254,P50CA168504
31462705,200127876,P50CA168504
31463505,,R33CA202867
31462737,200017407,P50CA100707
31463691,,U01CA132194
31463699,,UM1CA233080
31464098,,P50CA211015
31464709,,P50CA217694
31466948,,U54CA163004
31465728,,U54CA209992
31467059,,UM1CA186712
31467083,,ZIABC011398
31467304,,ZIACP010126
31467334,200116620,ZIABC011633
31467454,,P50CA100632
31468153,,ZIABC010655
31469419,,P50CA136393
31468958,,ZIABC005708
31469826,,P50CA062924
31470128,,P50CA070907
31471108,200115198,ZIABC010013
31471106,200133699,P50CA097190
31471158,,U24CA055727
31471322,,U24CA076518
31471309,,P50CA101942
31471325,,U24CA076518
31472632,,R33CA191143
31473251,,U01CA243004
31471556,,U54CA217297
31474370,200134881,U24CA224319
31474370,200134809,U24CA224319
31472152,,UM1CA222035
31474372,,U01CA217858
31474359,,U54CA196519
31475090,,R21CA186842
31475768,,U01CA246659
31477176,,ZIABC010661
31477010,,P50CA116201
31475242,,U24CA210989
31477716,,P50CA136393
31477280,,U24CA210950
31478503,,ZIABC010547
31478837,,ZIACP005782
31478401,,ZIACP010190
31478943,,P50CA217694
31479497,,U54CA190158
31479610,,ZIABC010656
31480966,,U54CA132378
31480016,,ZIABC010696
31480483,,P50CA196530
31481464,,ZIABC011197
31481419,,ZIABC010313
31481614,,ZIABC009405
31481502,,R21CA147922
31481504,,U01CA062505
31481960,,U54CA224081
31482489,,P50CA244431
31484655,200136610,ZIABC010984
31484655,200136394,ZIABC010984
31484670,,U54CA217377
31484706,,R01CA221957
31484774,,U24CA210979
31484826,,U01CA215798
31486207,,ZIABC011859
31485072,200114011,U01CA217846
31486241,,ZIACP000185
31486832,,U10CA180821
31487206,,ZIACP010121
31487271,,ZIABC011699
31488048,,R21CA209941
31488216,,ZIABC010425
31488082,,U54CA209978
31488332,,P50CA244431
31488578,200134736,P50CA196516
31488423,,ZIABC011647
31488706,200126954,U2CCA233285
31488717,,P50CA236733
31488662,,ZIABC010309
31488817,,ZIABC011843
31489111,,U54CA224065
31489143,,ZIABC011502
31490456,,R21CA214299
31492885,,P50CA228991
31490550,,U54CA163059
31490977,,R33CA204510
31492560,,P50CA228991
31493539,,ZIABC011659
31494946,,U01CA200464
31494942,,R33CA223904
31495456,,ZIACP010128
31495533,,ZIABC010442
31495699,,U24CA076518
31497024,,ZIABC006198
31495780,,P50CA211015
31496026,200133589,U54CA096297
31496026,200133588,U54CA096297
31498409,,ZIACP010121
31498995,,ZIABC011513
31498030,,P50CA121974
31497354,,P50CA127001
31500479,,U54CA221205
31501149,,P50CA171963
31501152,,ZIACP000112
31501320,,R33CA177446
31501266,,R21CA209940
31501548,,R33CA235254
31501609,,P50CA127003
31501863,200125014,U54CA217297
31501807,,P50CA180995
31502160,,U24CA224309
31502156,,P50CA058223
31502167,,U24CA224319
31502168,,U54CA209988
31502171,,ZIABC011153
31502259,,U54CA118948
31502400,,ZIASC010354
31502467,,ZIABC011681
31502884,,P50CA186781
31502941,,P50CA092629
31502960,,U54CA217376
31502940,,ZIABC011081
31503159,,ZIACP004410
31503336,,P50CA070907
31503550,200135879,P50CA097186
31504127,,ZIACP010170
31504175,,U24CA210950
31504809,,P50CA211015
31504815,,P50CA097257
31506093,,U24CA210990
31506226,,U01CA214170
31506281,,ZIABC011772
31506385,,P50CA165962
31508644,,R33CA223908
31507079,,P50CA196530
31509346,,U54CA143925
31509397,,R21CA223715
31509535,,U01CA230690
31509508,,ZIABC011081
31509566,,ZIABC010449
31509813,,ZIACP010131
31511204,,P50CA062924
31510656,,U01CA217851
31511296,,ZIABC011337
31511320,200119974,ZIABC011585
31511510,,ZIABC011728
31511612,,U54CA196519
31512530,,U01CA217842
31512725,,ZIACP010128
31511843,,P50CA116201
31513294,,R33CA191159
31513574,200111640,U01CA224145
31513879,,ZIABC011924
31513970,200136297,U01CA217885
31513970,200136078,U01CA217885
31514138,,U54CA225088
31514570,,ZIABC011486
31515286,,ZIABC010413
31515016,,U24CA215123
31515279,,P50CA070907
31515284,,ZIABC005598
31515456,,P50CA186786
31515292,,ZIACP010198
31516191,,U54CA163004
31516400,,U24CA210985
31517039,,R21CA212932
31516602,,ZIABC011525
31517176,,P50CA116201
31517973,,P50CA098252
31517652,,ZIABC010668
31518666,,U54CA202995
31519159,,ZIABC011648
31519234,,R21CA204706
31519689,200134147,U01CA233084
31519703,,ZIACP010198
31519704,,U01CA217858
31519756,,ZIABC011720
31519896,200136031,P50CA058223
31519915,,U54CA224070
31520211,,ZIABC011861
31520110,,ZIACP000185
31520528,,ZIABC010891
31520998,,P50CA211015
31521104,,R21CA237493
31521464,,P50CA126752
31521589,,ZIABC011643
31521603,,U24CA184427
31521747,,P50CA281701
31522242,,U01CA062505
31522271,,UM1CA186712
31522764,,U54CA217297
31522890,,ZIABC011167
31523512,,U54CA217376
31523805,,ZIACP010120
31523868,,U01CA233102
31524659,,P50CA098252
31524789,,P50CA101942
31525367,,P50CA121974
31525487,,U24CA210989
31525493,,U01CA246659
31526843,,U24CA076518
31526759,,U24CA210999
31527070,,P50CA062924
31527131,,ZIACP010142
31527147,,ZIABC011491
31527151,,U24CA224067
31527169,200135352,R33CA206949
31527170,,U54CA163060
31527196,,ZIABC011264
31527226,,U54CA196519
31527309,,R21CA212967
31527414,,P50CA062924
31527586,,U54CA163060
31527834,200134413,P50CA101942
31527834,200134385,P50CA101942
31527834,200134139,P50CA101942
31527834,200119270,P50CA101942
31528543,,U54CA221705
31528824,,ZIACP010126
31528688,,U54CA224081
31528835,,ZIABC011679
31530074,,ZIABC010547
31530839,,U24CA232979
31530559,,P50CA221747
31530935,,ZIABC010030
31531722,,ZIABC011286
31532516,,P50CA070907
31532345,,U54CA132383
31532565,,P50CA101942
31532722,,U54CA196519
31533027,,U54CA225088
31533039,,ZIABC006161
31533041,,P50CA190991
31533487,,U54CA096300
31533940,,U01CA215798
31534232,,U2CCA233262
31533941,,U01CA113913
31535082,200103352,P50CA196530
31535082,200103155,P50CA196530
31535320,,P50CA058223
31535346,,U54CA156734
31536324,,R21CA204706
31536478,,ZIABC010661
31536132,,ZIACP010124
31535264,,U54CA156734
31536493,,U24CA220245
31536627,,U54CA096297
31537406,,P50CA092629
31537895,,P50CA217694
31538770,,R33CA217652
31539056,,ZIACP010120
31539923,,ZIABC011469
31539079,,ZIACP010123
31539496,200131940,R33CA236687
31539496,200131873,R33CA236687
31539496,200131675,R33CA236687
31539496,200131672,R33CA236687
31539496,200117154,R33CA236687
31539931,,ZIABC011568
31540423,,U54CA118638
31540699,,U01CA231782
31541035,,P50CA092131
31540830,,P50CA196516
31542340,,ZIABC010793
31542660,,U54CA163066
31542791,,ZIABC010600
31542834,,ZIACP010126
31543423,,ZIABC011832
31543463,200128563,U24CA210986
31543945,,U24CA210967
31544536,,P50CA186781
31544823,,R44CA187852
31545370,,ZIACP010126
31545130,,ZIABC009052
31545551,,ZIASC010355
31546818,,P50CA180995
31547492,,ZIABC006150
31547706,,P50CA097190
31548294,,R21CA231892
31548295,,ZIABC011684
31548308,,ZIABC010008
31548328,,ZIABC010677
31548342,,P50CA098131
31548343,,U54CA224081
31548378,,P50CA186784
31548349,,U10CA180830
31548395,200129628,ZIABC005522
31548395,200129627,ZIABC005522
31548395,200129584,ZIABC005522
31548395,200129583,ZIABC005522
31548407,,P50CA062924
31548533,,P50CA100707
31548709,,ZIABC010791
31548719,,U01CA217858
31548728,,U54CA209992
31548760,,U24CA232979
31549211,,P50CA092131
31549216,,UM1CA186717
31549315,,UM1CA233080
31549492,,ZIASC006738
31549744,,P50DE026787
31550496,,U01CA070095
31550464,,P50CA070907
31550155,,P20CA242620
31553485,,ZIABC011513
31552137,,U54CA143925
31553501,,U54CA137788
31553487,,P50CA100632
31553771,,P50CA211015
31553919,,ZIABC005450
31554641,200138794,P50CA097257
31554654,,P50CA180995
31554688,,ZIABC011436
31554741,,P50CA107399
31554815,,U01CA217848
31555549,,ZIABC010655
31555729,,ZIABC005708
31555753,,ZIACP010126
31558245,,ZIABC011793
31556923,,U24CA076518
31558472,,P50CA116201
31558475,,P50CA126752
31558480,,U10CA180821
31558580,,U01CA263981
31558565,,U24CA210986
31558669,,U24CA076518
31558666,,P50CA186781
31559706,,U01CA224044
31560184,,R01CA233487
31558843,,ZIABC011351
31561242,,U01CA227550
31561952,,ZIABC011767
31562134,,P50CA107399
31562048,,P50CA101942
31562181,,ZIABC005268
31562135,,P50CA206963
31562350,,ZIABC010307
31563575,,P50CA171963
31562303,,R33CA206922
31562697,,U54CA217378
31563573,,U24CA076518
31563898,,U54CA163072
31563982,200136361,P50CA165962
31564558,,P50CA070907
31564531,,U01CA113913
31564577,,R01CA222148
31565541,,R33CA174562
31566032,,P50CA100632
31566680,,P50CA098131
31566837,,R21CA151159
31566444,,ZIABC010027
31566983,,R33CA191110
31567189,,ZIABC011427
31567194,,P50CA217694
31569122,,ZIACP010212
31570521,,ZIABC010512
31570656,,R37CA218570
31570774,,U01CA220401
31570787,,ZIABC011418
31570879,,U01DE028227
31571071,,P50CA116201
31571174,,ZIABC010030
31571292,,R21CA137708
31572678,,P50CA180995
31572793,,U24CA209837
31574176,,R01CA233487
31575294,,U54CA163071
31573204,,U24CA210967
31575553,,U01CA200464
31575731,,P50CA101942
31575946,,R21CA231911
31576556,,P50CA228991
31577601,,ZIABC011647
31577604,,P50CA121974
31577942,,U01CA224146
31578253,,U24CA210967
31577632,,ZIACP010125
31579963,,ZIABC011506
31579817,,ZIABC011681
31582393,200129828,U01CA217885
31582392,,U24CA076518
31581174,,P50CA165962
31581775,,U24CA210967
31582516,,ZIABC010881
31583637,,U01CA217875
31582538,200134598,R01CA234181
31584629,,U24CA210972
31584199,,ZIACP000185
31585080,200136580,U01CA231851
31585122,,U01CA230690
31585876,,ZIABC011810
31586130,,ZIABC009287
31586069,200137415,ZIABC011150
31586069,200137414,ZIABC011150
31586069,200137413,ZIABC011150
31586392,,U01CA217842
31588020,,U54CA224065
31586477,,ZIABC011659
31588021,200151530,ZIABC010313
31588021,200125449,ZIABC010313
31588557,,P50CA116201
31588683,,R33CA202867
31589790,,P50CA217694
31589872,,UM1CA222035
31589892,,U54CA137788
31591262,,U24CA210985
31591207,,ZIABC005785
31591270,,ZIABC011419
31591467,200136068,U01CA232563
31591454,,P50CA180995
31591588,,P50CA092131
31591597,,P50CA092629
31591603,200224273,U24CA224319
31591625,,ZIABC010675
31591735,,P50CA186781
31592417,,R33CA223908
31592495,,U24CA210967
31592429,,ZIASC000550
31592660,,R33CA204704
31593010,,P50CA062924
31592798,,P50CA217694
31593244,,P50CA196530
31594819,,ZIABC008714
31593552,,R01CA234181
31594913,,ZIABC010666
31594934,,U01CA217842
31595587,,P50CA217694
31595691,,P50CA186784
31597196,,ZIACP010158
31597568,,P50CA225450
31597291,,ZIASC009174
31597661,,P50DE026787
31597735,,ZIABC011211
31598384,,U01CA230705
31598677,,R33CA217652
31598573,,P50CA211015
31598900,,P50CA221747
31599596,,U24CA210967
31600082,,ZIACP010131
31600167,,P50CA211015
31600786,,ZIACP010170
31601678,200136995,P50CA121974
31601843,,R21CA214299
31601543,,ZIABC010350
31602296,,P50CA136393
31602402,,ZIABC005562
31602395,,P50CA098131
31602475,,ZIACP010212
31603253,,P50CA092629
31602605,,U54CA209891
31604537,,P50CA097190
31603768,,U54CA217378
31605311,,U10CA180821
31604914,200136533,P50CA136393
31605532,,P50CA058223
31605327,,U10CA180821
31605793,,U10CA180821
31605795,,P50CA196530
31606273,,ZIABC010329
31606083,,R33CA217780
31606435,,ZIACP000185
31606878,,ZIABC010379
31608319,,ZIABC012001
31608320,,ZIABC011900
31608326,,P50CA097257
31608328,,P50CA127001
31609677,,ZIACP010222
31609250,,ZIABC011843
31609783,,ZIABC011070
31609478,,ZIABC011185
31609991,,ZIABC011466
31611377,,ZIABC010671
31611635,,U01CA231776
31611701,200133983,R33CA225498
31612201,,ZIACP010195
31612526,,P50CA186781
31613660,,ZIABC011351
31613703,,U54CA132383
31613686,,P50CA097190
31613963,,U2CCA233285
31614123,,UG3CA233314
31615451,,P50CA092629
31615806,,ZIABC011372
31615710,,P50CA097186
31615933,,P50CA196530
31615993,,U01CA224012
31616925,,ZIABC010675
31617432,,UM1CA186690
31617572,,U01CA215798
31617590,,ZIACP010197
31618044,,U01CA209936
31618131,,U10CA180821
31618094,,ZIABC005708
31618575,,U24CA210967
31619293,,P50CA098252
31618721,,U54CA156734
31619387,200138288,P50CA136393
31618122,,ZIASC010373
31619413,,ZIACP010131
31619404,,ZIACP010176
31619507,,U54CA202997
31620104,,ZIABC011502
31619553,,ZIABC011721
31619706,,ZIASC006538
31621094,,P50CA107399
31620124,,ZIASC004020
31621762,,R21CA206904
31621288,,R33CA217699
31621801,,P50CA062924
31621840,,ZIABC011204
31621809,,ZIACP010218
31622129,,ZIACP010131
31622130,,U24CA055727
31622281,,ZIABC010959
31623109,,ZIASC007281
31622780,,ZIABC009283
31622131,,U10CA180821
31623611,,ZIACP010125
31624067,,ZIABC010441
31623652,,U01CA239055
31624104,,ZIABC011464
31624163,,U54CA163004
31625031,,ZIACP010196
31624376,200130343,ZIACP010144
31625136,,ZIACP010150
31626273,,P50CA098131
31626055,,ZIACP010197
31626056,,ZIACP010197
31626337,,U24CA055727
31626764,,ZIABC011011
31628256,,ZIABC011987
31627155,,ZIACP010125
31628266,,ZIABC010301
31628349,,U54CA118638
31628412,,P50CA070907
31628300,,U24CA211000
31628526,,ZIASC009172
31629414,,ZIABC011081
31628564,,P50CA196516
31629933,,U01CA200466
31630308,,U54CA137788
31630431,,P50CA210964
31630459,,ZIABC011850
31630874,,P50CA186786
31632141,,P50CA100632
31632364,,ZIABC011681
31632785,,U01CA200464
31632915,,ZIABC011078
31632920,,ZIABC006150
31633026,,U24CA224309
31633019,200132208,ZIABC011801
31633698,,R21CA214299
31634261,,UM1CA222035
31634914,,ZIACP010188
31635288,,U54CA209978
31636101,,P50CA196530
31635338,,U54CA209978
31636133,,ZIABC011633
31636198,,P50CA127003
31636395,,P50CA116201
31636460,,U54CA225088
31638139,,ZIACP010219
31637571,,U24CA210993
31638140,,U01CA217875
31639026,,ZIACP010198
31638990,,P50CA186786
31639039,,ZIABC011906
31639029,,U24CA180922
31639216,,ZIABC010816
31639042,,U54CA221205
31639475,,U24CA231846
31639607,,U01CA086402
31640753,,U54CA209891
31639285,,P50CA211015
31640893,,U01CA214170
31641011,,ZIACP010180
31641012,,ZIACP010136
31641080,,U54CA217377
31641032,,R33CA191159
31641842,,U01CA232382
31641103,,P50CA180995
31642740,,ZIABC011081
31642480,,R37CA218570
31645350,,U01CA209936
31645342,,ZIACP010126
31645352,,U01CA209936
31645354,,ZIABC010944
31646070,,ZIASC004020
31646086,,ZIASC006321
31646189,,P50CA136393
31647118,,ZIACP010144
31647120,,U54CA190158
31648317,,P50CA100632
31648301,,U01CA232137
31648260,,P50CA211015
31648322,,P50CA186781
31647500,,ZIACP010196
31648326,,U01CA217862
31648332,,ZIACP010190
31648335,,U01CA224012
31648903,,P50CA092629
31648367,,ZIABC005708
31648975,,P50CA062924
31649109,,ZIABC011267
31649055,200126346,R21CA196455
31649055,200109893,R21CA196455
31649055,200109892,R21CA196455
31649055,200099906,R21CA196455
31649055,200099905,R21CA196455
31648981,,U54CA217376
31649166,200128814,ZIABC011633
31649670,,ZIASC004020
31651227,,U01CA113913
31650024,,U01CA232488
31649747,,U54CA190158
31651363,,P50CA217694
31651660,,ZIACP010144
31651965,,U24CA195858
31651980,,ZIABC010791
31652094,,P50CA186781
31653568,200133808,ZIABC010283
31653568,200133806,ZIABC010283
31653568,200133805,ZIABC010283
31652618,,ZIABC010419
31653979,,ZIABC011070
31653641,,P50CA186784
31654174,,U01CA220378
31654664,,U24CA076518
31654784,,U10CA180821
31656956,,UM1CA186712
31657151,,U54CA221704
31657716,,R21CA214845
31657787,,P50CA107399
31659740,,ZIACP010207
31658181,,UM1CA181255
31657853,,U24CA055727
31661135,,P50CA097190
31661682,,U01CA220378
31661464,,U24CA210954
31661470,,P50CA190991
31661357,,P50CA092629
31662324,,P50CA217691
31662325,,U24CA210986
31661863,,P50CA070907
31662331,,P50CA186784
31663067,,U54CA143925
31663663,,P50CA225450
31663852,200135218,U24CA224020
31663852,200101082,U24CA224020
31665365,200136644,U10CA180821
31665200,,ZIABC010301
31665434,,ZIABC010845
31665443,,ZIABC011643
31665813,,ZIABC010348
31665640,,U01CA224013
31666286,,P50CA127003
31666702,200128476,U01CA233097
31666743,200123606,R33CA214176
31667165,,U2CCA233254
31668205,,ZIABC010850
31668633,,R21CA236652
31668825,,U10CA180821
31668803,200137710,U54CA209975
31668803,200130201,U54CA209975
31669135,,P50CA180995
31668982,,U54CA132378
31669248,,U24CA076518
31669399,,ZIACP010190
31670338,,U01CA227550
31670078,,P50CA168504
31670577,,ZIACP010133
31670753,,ZIABC011351
31671086,,U01CA215845
31671149,,P50CA062924
31671151,,ZIASC009174
31671510,,U54CA143925
31671219,,ZIACP000185
31671769,,P50CA097190
31671773,,ZIASC010372
31672619,,P50CA097186
31672770,,P50CA062924
31672839,,P50CA062924
31672843,,P50CA097257
31672865,,P50CA206963
31672911,200125657,ZIABC011431
31672968,,ZIABC011518
31672988,,ZIABC011627
31673159,,R33CA235254
31674217,,R21CA269099
31674905,,U54CA209988
31675216,,ZIABC006198
31675134,,P50CA217694
31675340,,P50CA136393
31675914,,U54CA209988
31675502,,U24CA210967
31676330,,U01CA200466
31676359,,P50CA062924
31676574,,U01CA217846
31676541,,U01CA224012
31676732,,ZIABC011081
31676721,,ZIABC011652
31677071,,U01CA230669
31676885,,ZIABC010655
31677077,,U54CA221705
31678302,,P50CA062924
31677159,,P50CA127003
31678641,,P50CA058223
31678994,,U54CA224081
31679177,,ZIABC010326
31679081,,U01CA224348
31681146,,ZIACP010144
31679823,200135800,P50CA180995
31679354,,ZIACP000185
31681438,,ZIABC010309
31681583,,U54CA217376
31681586,,U54CA096300
31682236,,U24CA209851
31683169,,P50CA097190
31683257,,ZIABC011728
31684770,,ZIACP010150
31685378,,P50CA186781
31685607,,U54CA209992
31685984,200136628,ZIABC010538
31685822,200113502,P50CA225450
31685822,200096966,P50CA225450
31686194,,ZIASC000550
31688005,,P50CA098252
31687357,,ZIABC011038
31687025,,U24CA210990
31688024,,P50CA127003
31688937,,R37CA218570
31688655,,ZIACP010199
31689173,,U54CA096300
31689275,,ZIABC011070
31689440,,ZIABC010677
31689948,,ZIACP010126
31690338,,ZIABC011894
31690584,,ZIABC011646
31690542,,U54CA225088
31690625,,P50CA062924
31691097,,U24CA055727
31691526,,P50CA186786
31691972,,ZIABC011459
31692964,,U01CA227550
31693265,,U54CA202995
31693904,,U01CA199288
31694368,,R21CA202804
31695841,,U01CA217885
31694833,,P50CA070907
31695765,200129374,P50CA210964
31694929,,U01CA220323
31697337,,UM1CA186712
31697384,,ZIABC009052
31697837,200129863,P50CA206963
31697837,200129862,P50CA206963
31697837,200129861,P50CA206963
31697823,,U24CA211000
31699178,,ZIACP010131
31699406,,ZIABC010440
31699705,,P50CA127003
31699709,,U24CA224319
31700049,,ZIABC011640
31700162,,P50CA062924
31700186,,U01CA217851
31701016,,U01CA230690
31700993,,P50CA098131
31700994,,ZIACP010144
31701125,,U54CA156734
31701844,,ZIASC006538
31702923,,ZIABC005598
31703155,,U01CA239055
31702944,,U54CA190158
31705064,,U01CA253472
31704709,,U24CA224309
31705469,,U54CA132378
31704881,,U01CA232758
31706583,,P50CA186781
31705618,,U54CA190152
31707029,,ZIABC011763
31707698,,ZIABC010441
31708031,,R21CA204706
31709523,,ZIACP010150
31709193,,ZIASC010372
31709896,,ZIABC011568
31709756,,R21CA191179
31710202,,R21CA212731
31710046,,P50CA092629
31711239,,P50CA221747
31710585,,U54CA163060
31710234,,R21CA196426
31711627,,ZIACP005782
31711661,,ZIACP010120
31712430,,P50CA221747
31712311,200138475,P50CA211015
31712311,200133117,P50CA211015
31712435,,ZIABC011209
31712774,,ZIABC010999
31713940,,ZIACP000185
31714594,,P50CA136393
31714597,,U01CA200462
31714901,,ZIABC011726
31714961,,ZIABC011823
31715145,,U54CA163059
