SRP_ERP_ID,PMIDs,PMID_Count,study_title,study_description,organism,study_type,platform,run_count,total_size,study_publication_date
SRP293867,33382402,1,,,,,,,,
SRP293907,35672316,1,,,,,,,,
SRP294001,38326311,1,,,,,,,,
SRP294135,34795254,1,,,,,,,,
SRP294288,35181787,1,,,,,,,,
SRP294289,35181787,1,,,,,,,,
SRP294348,33406420,1,,,,,,,,
SRP294452,35385726,1,,,,,,,,
SRP294453,35385726,1,,,,,,,,
SRP294587,35385726,1,,,,,,,,
SRP295172,33713676,1,,,,,,,,
SRP295179,33536616,1,,,,,,,,
SRP295180,33536616,1,,,,,,,,
SRP295181,33713676,1,,,,,,,,
SRP295390,34815311,1,,,,,,,,
SRP295437,38326311,1,,,,,,,,
SRP295438,38326311,1,,,,,,,,
SRP295444,38326311,1,,,,,,,,
SRP295445,38326311,1,,,,,,,,
SRP295446,38326311,1,,,,,,,,
SRP295469,38326311,1,,,,,,,,
SRP295470,38326311,1,,,,,,,,
SRP295471,38326311,1,,,,,,,,
SRP295482,38326311,1,,,,,,,,
SRP295485,38326311,1,,,,,,,,
SRP295486,38326311,1,,,,,,,,
SRP295518,34593797,1,,,,,,,,
SRP295576,38326311,1,,,,,,,,
SRP295578,38326311,1,,,,,,,,
SRP295685,35353576,1,,,,,,,,
SRP295963,33633365,1,,,,,,,,
SRP296181,20534489,1,,,,,,,,
SRP296363,33632817,1,,,,,,,,
SRP296369,33717142,1,,,,,,,,
SRP296454,38326311,1,,,,,,,,
SRP297414,33915569,1,,,,,,,,
SRP297646,33413690,1,,,,,,,,
SRP297654,36433954,1,,,,,,,,
SRP297707,34040258,1,,,,,,,,
SRP297785,35545047,1,,,,,,,,
SRP297795,34162742,1,,,,,,,,
SRP297798,35027481,1,,,,,,,,
SRP297865,35562350,1,,,,,,,,
SRP297866,35562350,1,,,,,,,,
SRP297877,35028612,1,,,,,,,,
SRP297936,36433954,1,,,,,,,,
SRP297952,35241838,1,,,,,,,,
SRP297996,35562350,1,,,,,,,,
SRP298139,35562350,1,,,,,,,,
SRP298196,36409824,1,,,,,,,,
SRP298197,36409824,1,,,,,,,,
SRP298235,33526787,1,,,,,,,,
SRP298550,34343212,1,,,,,,,,
SRP298669,34112698,1,,,,,,,,
SRP298699,33556431,1,,,,,,,,
SRP298732,33558541,1,,,,,,,,
SRP298734,33558541,1,,,,,,,,
SRP298898,34343212,1,,,,,,,,
SRP298926,35545047,1,,,,,,,,
SRP299373,33428749,1,,,,,,,,
SRP299513,36409824,1,,,,,,,,
SRP299618,35967079,1,,,,,,,,
SRP299689,33915569,1,,,,,,,,
SRP299729,34244513,1,,,,,,,,
SRP300048,33495298; 35681561; 36754452; 37821650; 38740827,5,,,,,,,,
SRP300162,34534464,1,,,,,,,,
SRP300174,33451982,1,,,,,,,,
SRP300271,38513665,1,,,,,,,,
SRP300517,34389631,1,,,,,,,,
SRP300653,33855339,1,,,,,,,,
SRP300831,34841295,1,,,,,,,,
SRP301112,34841295,1,,,,,,,,
SRP301128,35169685,1,,,,,,,,
SRP301130,35169685,1,,,,,,,,
SRP301145,33632899,1,,,,,,,,
SRP301242,35361799,1,,,,,,,,
SRP301404,34301758,1,,,,,,,,
SRP301411,34301758,1,,,,,,,,
SRP301444,34921143; 35392082; 39773563,3,,,,,,,,
SRP301625,33601339,1,,,,,,,,
SRP301808,34675120,1,,,,,,,,
SRP301811,31911451,1,,,,,,,,
SRP301921,33555295,1,,,,,,,,
SRP301949,33931740,1,,,,,,,,
SRP301986,33795428,1,,,,,,,,
SRP301987,33795428,1,,,,,,,,
SRP301988,33795428,1,,,,,,,,
SRP302100,33891860,1,,,,,,,,
SRP302185,34103329,1,,,,,,,,
SRP302237,33351783,1,,,,,,,,
SRP302344,34112698,1,,,,,,,,
SRP302444,33761896,1,,,,,,,,
SRP302519,34381034,1,,,,,,,,
SRP302520,34381034,1,,,,,,,,
SRP302534,33509790,1,,,,,,,,
SRP302543,33509790,1,,,,,,,,
SRP302590,34103329,1,,,,,,,,
SRP302595,35143307,1,,,,,,,,
SRP302846,33690800,1,,,,,,,,
SRP302847,33690800,1,,,,,,,,
SRP302878,34781692,1,,,,,,,,
SRP302889,34412669,1,,,,,,,,
SRP302906,35440587,1,,,,,,,,
SRP303021,34432868,1,,,,,,,,
SRP303170,33753942,1,,,,,,,,
SRP303209,34432868,1,,,,,,,,
SRP303304,34380035,1,,,,,,,,
SRP303308,34276603,1,,,,,,,,
SRP303311,34276603,1,,,,,,,,
SRP303313,34276603,1,,,,,,,,
SRP303476,35788181,1,,,,,,,,
SRP303478,33556960,1,,,,,,,,
SRP303509,34422660; 38418901,2,,,,,,,,
SRP303531,34535185,1,,,,,,,,
SRP303535,34535185,1,,,,,,,,
SRP303618,34193958,1,,,,,,,,
SRP303883,34432868,1,,,,,,,,
SRP303887,34010628,1,,,,,,,,
SRP303992,34432868,1,,,,,,,,
SRP303993,34432868,1,,,,,,,,
SRP304724,33962950,1,,,,,,,,
SRP304779,33674593,1,,,,,,,,
SRP304975,35523960,1,,,,,,,,
SRP305170,33837131; 36669472,2,,,,,,,,
SRP305483,35361803,1,,,,,,,,
SRP305507,33857424,1,,,,,,,,
SRP305540,33882319,1,,,,,,,,
SRP305541,33882319,1,,,,,,,,
SRP305925,34934837,1,,,,,,,,
SRP306112,35443168,1,,,,,,,,
SRP306115,35443168,1,,,,,,,,
SRP306243,34937932,1,,,,,,,,
SRP306439,33765443,1,,,,,,,,
SRP307031,37863066,1,,,,,,,,
SRP307126,35446942,1,,,,,,,,
SRP307356,35139382,1,,,,,,,,
SRP307523,33658301,1,,,,,,,,
SRP307546,33767446,1,,,,,,,,
SRP307547,33767446,1,,,,,,,,
SRP307548,33767446,1,,,,,,,,
SRP307549,33767446,1,,,,,,,,
SRP307552,33767446,1,,,,,,,,
SRP307553,33767446,1,,,,,,,,
SRP307635,35589701,1,,,,,,,,
SRP307780,33767446,1,,,,,,,,
SRP308387,33976133,1,,,,,,,,
SRP308675,35463156,1,,,,,,,,
SRP308746,34087162,1,,,,,,,,
SRP308915,34253763,1,,,,,,,,
SRP309150,34841476,1,,,,,,,,
SRP309164,35650266,1,,,,,,,,
SRP309174,34654806,1,,,,,,,,
SRP309375,33765443,1,,,,,,,,
SRP309485,34615874,1,,,,,,,,
SRP309646,34887515,1,,,,,,,,
SRP309647,34887515,1,,,,,,,,
SRP309733,35534777,1,,,,,,,,
SRP309736,35534777,1,,,,,,,,
SRP309739,35534777,1,,,,,,,,
SRP309743,35534777,1,,,,,,,,
SRP309929,37296911,1,,,,,,,,
SRP309975,34193943,1,,,,,,,,
SRP310134,35405016,1,,,,,,,,
SRP310136,35405016,1,,,,,,,,
SRP310138,33846123,1,,,,,,,,
SRP310151,33846123,1,,,,,,,,
SRP310152,33846123,1,,,,,,,,
SRP310158,33846123,1,,,,,,,,
SRP310288,33896016,1,,,,,,,,
SRP310382,35882862,1,,,,,,,,
SRP310399,36914816,1,,,,,,,,
SRP310699,36097223,1,,,,,,,,
SRP310753,34301753,1,,,,,,,,
SRP310787,37296911,1,,,,,,,,
SRP310875,33915081,1,,,,,,,,
SRP311067,34535664,1,,,,,,,,
SRP311418,34404792,1,,,,,,,,
SRP311968,34016693,1,,,,,,,,
SRP312325,34824242,1,,,,,,,,
SRP312331,33945523,1,,,,,,,,
SRP312620,35217604,1,,,,,,,,
SRP312883,34555356,1,,,,,,,,
SRP312884,34555356,1,,,,,,,,
SRP313140,36511483,1,,,,,,,,
SRP313156,34095877,1,,,,,,,,
SRP313254,33999949,1,,,,,,,,
SRP313260,34291232,1,,,,,,,,
SRP313281,34824242,1,,,,,,,,
SRP313299,34088671,1,,,,,,,,
SRP313300,34088671,1,,,,,,,,
SRP313340,35265837,1,,,,,,,,
SRP313558,34937944,1,,,,,,,,
SRP313563,39321257,1,,,,,,,,
SRP313651,34819669,1,,,,,,,,
SRP313652,34637755,1,,,,,,,,
SRP313659,33870241,1,,,,,,,,
SRP313697,34937944,1,,,,,,,,
SRP313701,34937944,1,,,,,,,,
SRP313702,34937944,1,,,,,,,,
SRP313703,33921461,1,,,,,,,,
SRP313705,33921461,1,,,,,,,,
SRP313710,36823213,1,,,,,,,,
SRP313779,35687698,1,,,,,,,,
SRP313842,34375333,1,,,,,,,,
SRP313849,34038737,1,,,,,,,,
SRP314066,34244513,1,,,,,,,,
SRP314244,34341990,1,,,,,,,,
SRP314339,34939038,1,,,,,,,,
SRP314343,34568832,1,,,,,,,,
SRP314454,35404441,1,,,,,,,,
SRP314491,35577801,1,,,,,,,,
SRP314492,35577801,1,,,,,,,,
SRP314493,35577801,1,,,,,,,,
SRP314494,35577801,1,,,,,,,,
SRP314495,35577801,1,,,,,,,,
SRP314532,35978191,1,,,,,,,,
SRP314565,33915569,1,,,,,,,,
SRP314713,34887419,1,,,,,,,,
SRP314834,34381034,1,,,,,,,,
SRP314862,34244297,1,,,,,,,,
SRP314866,33985562,1,,,,,,,,
SRP314868,33985562,1,,,,,,,,
SRP315285,38823395,1,,,,,,,,
SRP315288,38823395,1,,,,,,,,
SRP315289,38823395,1,,,,,,,,
SRP315344,34293352,1,,,,,,,,
SRP315357,38823395,1,,,,,,,,
SRP315444,34695382,1,,,,,,,,
SRP315552,34103496,1,,,,,,,,
SRP315565,36323682,1,,,,,,,,
SRP315566,36323682,1,,,,,,,,
SRP315578,36877894,1,,,,,,,,
SRP315582,35188062,1,,,,,,,,
SRP316051,35252869,1,,,,,,,,
SRP316344,35413951,1,,,,,,,,
SRP316375,34103329,1,,,,,,,,
SRP316382,34103329,1,,,,,,,,
SRP316394,33853962,1,,,,,,,,
SRP316396,35752636,1,,,,,,,,
SRP316589,34103329,1,,,,,,,,
SRP316600,34737215,1,,,,,,,,
SRP316687,34802033,1,,,,,,,,
SRP316688,34802033,1,,,,,,,,
SRP316692,37248301,1,,,,,,,,
SRP316987,35245435,1,,,,,,,,
SRP317796,35245435,1,,,,,,,,
SRP317914,34848557,1,,,,,,,,
SRP317952,35245435,1,,,,,,,,
SRP318027,34321321,1,,,,,,,,
SRP318040,34535664,1,,,,,,,,
SRP318249,35349489,1,,,,,,,,
SRP318251,35349489,1,,,,,,,,
SRP318758,34240701,1,,,,,,,,
SRP318761,35863434,1,,,,,,,,
SRP318774,35778404,1,,,,,,,,
SRP318796,34266888,1,,,,,,,,
SRP318892,34161764,1,,,,,,,,
SRP318897,34161764,1,,,,,,,,
SRP319007,35732734,1,,,,,,,,
SRP319163,34115989,1,,,,,,,,
SRP319362,34115989,1,,,,,,,,
SRP319403,34210975,1,,,,,,,,
SRP319410,36356142,1,,,,,,,,
SRP319432,34670863,1,,,,,,,,
SRP319473,34556645,1,,,,,,,,
SRP319566,36356142,1,,,,,,,,
SRP319643,35483358,1,,,,,,,,
SRP319703,36070798,1,,,,,,,,
SRP319995,36001375,1,,,,,,,,
SRP320230,34247191,1,,,,,,,,
SRP320306,34075163,1,,,,,,,,
SRP320343,35986378,1,,,,,,,,
SRP320389,34075163,1,,,,,,,,
SRP320481,35156101,1,,,,,,,,
SRP320488,34594031,1,,,,,,,,
SRP320538,34075163,1,,,,,,,,
SRP320662,36198802,1,,,,,,,,
SRP320718,34244513,1,,,,,,,,
SRP320872,36509758,1,,,,,,,,
SRP320873,36509758,1,,,,,,,,
SRP320874,36509758,1,,,,,,,,
SRP321002,34301922,1,,,,,,,,
SRP321005,34301922,1,,,,,,,,
SRP321091,35930654,1,,,,,,,,
SRP321153,35930654,1,,,,,,,,
SRP321167,36253572,1,,,,,,,,
SRP321168,36253572,1,,,,,,,,
SRP321316,34671158,1,,,,,,,,
SRP321444,35525905,1,,,,,,,,
SRP321449,35525905,1,,,,,,,,
SRP321478,34671158,1,,,,,,,,
SRP321547,34582559,1,,,,,,,,
SRP321548,34582559,1,,,,,,,,
SRP321549,34582559,1,,,,,,,,
SRP321675,36476474,1,,,,,,,,
SRP321705,34465866,1,,,,,,,,
SRP321706,34465866,1,,,,,,,,
SRP321707,34465866,1,,,,,,,,
SRP321772,34224739,1,,,,,,,,
SRP321779,34215680,1,,,,,,,,
SRP322007,34236315,1,,,,,,,,
SRP322029,35624211,1,,,,,,,,
SRP322075,35393416,1,,,,,,,,
SRP322076,35393416,1,,,,,,,,
SRP322111,37079217,1,,,,,,,,
SRP322118,37079217,1,,,,,,,,
SRP322390,35981542,1,,,,,,,,
SRP322393,36001375,1,,,,,,,,
SRP322468,34215680,1,,,,,,,,
SRP322532,34732719,1,,,,,,,,
SRP322928,35700740,1,,,,,,,,
SRP322929,35700740,1,,,,,,,,
SRP322968,36323682,1,,,,,,,,
SRP323045,35700740,1,,,,,,,,
SRP323250,34975152,1,,,,,,,,
SRP323251,34975152,1,,,,,,,,
SRP323541,34944995,1,,,,,,,,
SRP323761,34508104,1,,,,,,,,
SRP323947,35021084,1,,,,,,,,
SRP323952,35021084,1,,,,,,,,
SRP324041,33979654,1,,,,,,,,
SRP324042,33979654,1,,,,,,,,
SRP324043,33979654,1,,,,,,,,
SRP324106,38225226,1,,,,,,,,
SRP324136,34739845,1,,,,,,,,
SRP324489,34381049,1,,,,,,,,
SRP324747,36973439,1,,,,,,,,
SRP325027,34287641,1,,,,,,,,
SRP325228,34849795,1,,,,,,,,
SRP325232,36104343,1,,,,,,,,
SRP325317,30567843,1,,,,,,,,
SRP325539,35476451,1,,,,,,,,
SRP325555,39513363,1,,,,,,,,
SRP325622,34480004,1,,,,,,,,
SRP325661,35217309,1,,,,,,,,
SRP325675,34797899,1,,,,,,,,
SRP325773,36471071,1,,,,,,,,
SRP325839,34474081,1,,,,,,,,
SRP326059,34910907,1,,,,,,,,
SRP326463,37425649,1,,,,,,,,
SRP326486,34400618,1,,,,,,,,
SRP326507,30918020,1,,,,,,,,
SRP326688,35122060,1,,,,,,,,
SRP326772,35584630; 35707680,2,,,,,,,,
SRP326813,35501464,1,,,,,,,,
SRP326822,34415995,1,,,,,,,,
SRP326997,35676246,1,,,,,,,,
SRP327050,35902637,1,,,,,,,,
SRP327191,35584630; 35707680,2,,,,,,,,
SRP327193,35357925,1,,,,,,,,
SRP327198,35789380,1,,,,,,,,
SRP327203,35789380,1,,,,,,,,
SRP327205,35789380,1,,,,,,,,
SRP327212,35263570,1,,,,,,,,
SRP327217,35263570,1,,,,,,,,
SRP327225,35263570,1,,,,,,,,
SRP327229,35263570,1,,,,,,,,
SRP327399,35121110,1,,,,,,,,
SRP327402,35121110,1,,,,,,,,
SRP327489,34787459,1,,,,,,,,
SRP327490,34787459; 37193066,2,,,,,,,,
SRP327491,34787459; 37193066,2,,,,,,,,
SRP327518,34340996,1,,,,,,,,
SRP327611,34340996,1,,,,,,,,
SRP327650,35105861,1,,,,,,,,
SRP327654,39153475,1,,,,,,,,
SRP327790,35245687,1,,,,,,,,
SRP327851,35361728,1,,,,,,,,
SRP327853,34494550,1,,,,,,,,
SRP327972,38867043,1,,,,,,,,
SRP328019,34292884,1,,,,,,,,
SRP328322,34986341,1,,,,,,,,
SRP328367,34737198,1,,,,,,,,
SRP328532,34529467,1,,,,,,,,
SRP328546,34529467,1,,,,,,,,
SRP328555,36920903,1,,,,,,,,
SRP328561,34529467,1,,,,,,,,
SRP328605,38478601,1,,,,,,,,
SRP328714,34471285,1,,,,,,,,
SRP328959,34910907,1,,,,,,,,
SRP328962,34910907,1,,,,,,,,
SRP328991,35732742,1,,,,,,,,
SRP329111,34548333,1,,,,,,,,
SRP329266,35005541,1,,,,,,,,
SRP329303,34831008,1,,,,,,,,
SRP329329,35022313; 37821650; 38182558; 38802648,4,,,,,,,,
SRP329406,35313331,1,,,,,,,,
SRP329496,36517593,1,,,,,,,,
SRP329599,37178117,1,,,,,,,,
SRP329648,34556879,1,,,,,,,,
SRP329698,35421216,1,,,,,,,,
SRP329884,35754026,1,,,,,,,,
SRP329922,35421216,1,,,,,,,,
SRP329939,34376576,1,,,,,,,,
SRP329952,35688945,1,,,,,,,,
SRP329970,35617956,1,,,,,,,,
SRP330010,35688945,1,,,,,,,,
SRP330011,35688945,1,,,,,,,,
SRP330084,35235361,1,,,,,,,,
SRP330101,34301758,1,,,,,,,,
SRP330220,34758310,1,,,,,,,,
SRP330277,35235361,1,,,,,,,,
SRP330318,35235361,1,,,,,,,,
SRP330451,34831008,1,,,,,,,,
SRP330452,34831008,1,,,,,,,,
SRP330502,34290408,1,,,,,,,,
SRP330770,34529467,1,,,,,,,,
SRP330865,35108511,1,,,,,,,,
SRP331008,25201530; 34417459,2,,,,,,,,
SRP331040,36876914,1,,,,,,,,
SRP331074,35852863,1,,,,,,,,
SRP331107,34890565,1,,,,,,,,
SRP331109,34890565,1,,,,,,,,
SRP331110,34890565,1,,,,,,,,
SRP331395,34518527,1,,,,,,,,
SRP331541,34503990,1,,,,,,,,
SRP331542,34503990,1,,,,,,,,
SRP331543,34503990,1,,,,,,,,
SRP331751,34624222,1,,,,,,,,
SRP332123,35482409,1,,,,,,,,
SRP332125,34934004,1,,,,,,,,
SRP332241,34657147,1,,,,,,,,
SRP332287,34601571,1,,,,,,,,
SRP332297,37948524,1,,,,,,,,
SRP332388,35621713,1,,,,,,,,
SRP332390,35621713,1,,,,,,,,
SRP332430,35121657,1,,,,,,,,
SRP332441,35121657,1,,,,,,,,
SRP332449,38225226,1,,,,,,,,
SRP332462,34624222,1,,,,,,,,
SRP332468,34938960,1,,,,,,,,
SRP332486,34848497,1,,,,,,,,
SRP332536,35140215,1,,,,,,,,
SRP332611,36476474,1,,,,,,,,
SRP332624,35590033,1,,,,,,,,
SRP332716,34848497,1,,,,,,,,
SRP332835,35149530,1,,,,,,,,
SRP333135,34934837,1,,,,,,,,
SRP333272,34431104,1,,,,,,,,
SRP333333,34990589,1,,,,,,,,
SRP333375,36241625,1,,,,,,,,
SRP333407,34569598,1,,,,,,,,
SRP333468,34597124,1,,,,,,,,
SRP333517,35672415,1,,,,,,,,
SRP333728,35851387,1,,,,,,,,
SRP333911,34657151,1,,,,,,,,
SRP333912,34657151,1,,,,,,,,
SRP333913,34657151,1,,,,,,,,
SRP333916,36490346,1,,,,,,,,
SRP333917,36490346,1,,,,,,,,
SRP333919,36490346,1,,,,,,,,
SRP333927,34497417,1,,,,,,,,
SRP334108,34607937,1,,,,,,,,
SRP334207,37252343,1,,,,,,,,
SRP334275,36243768,1,,,,,,,,
SRP334276,36243768,1,,,,,,,,
SRP334278,36243768,1,,,,,,,,
SRP334376,35764091,1,,,,,,,,
SRP334379,36138008,1,,,,,,,,
SRP334380,36138008,1,,,,,,,,
SRP334381,36138008,1,,,,,,,,
SRP334521,36857449,1,,,,,,,,
SRP334772,36564591,1,,,,,,,,
SRP335077,37724990,1,,,,,,,,
SRP335205,36088362; 39713418,2,,,,,,,,
SRP335254,36027053,1,,,,,,,,
SRP335344,34721405,1,,,,,,,,
SRP335426,36130486,1,,,,,,,,
SRP335431,36130486,1,,,,,,,,
SRP335432,36130486,1,,,,,,,,
SRP335545,36311166,1,,,,,,,,
SRP335559,36071058,1,,,,,,,,
SRP335628,34411378,1,,,,,,,,
SRP335750,34772733,1,,,,,,,,
SRP335757,34698806,1,,,,,,,,
SRP335822,35090595,1,,,,,,,,
SRP335827,35090595,1,,,,,,,,
SRP335839,35090595,1,,,,,,,,
SRP335840,35090595,1,,,,,,,,
SRP336037,36598365; 37781575,2,,,,,,,,
SRP336061,36598365; 37781575,2,,,,,,,,
SRP336137,35534562; 35759011; 38509407; 39207122,4,,,,,,,,
SRP336139,35534562; 35759011; 38509407; 39207122,4,,,,,,,,
SRP336342,35115608,1,,,,,,,,
SRP336358,35852858,1,,,,,,,,
SRP336400,35303419,1,,,,,,,,
SRP336449,34546978,1,,,,,,,,
SRP336472,36322456,1,,,,,,,,
SRP336678,35134344,1,,,,,,,,
SRP336679,35134344,1,,,,,,,,
SRP336680,35134344,1,,,,,,,,
SRP336795,34937932,1,,,,,,,,
SRP336803,35486677,1,,,,,,,,
SRP336876,36598365; 37781575,2,,,,,,,,
SRP336877,36598365; 37781575,2,,,,,,,,
SRP336878,36598365; 37781575,2,,,,,,,,
SRP337274,36598365; 37781575,2,,,,,,,,
SRP337275,36598365; 37781575,2,,,,,,,,
SRP337376,35508177,1,,,,,,,,
SRP337620,35524559,1,,,,,,,,
SRP337782,34963056,1,,,,,,,,
SRP337855,36374194,1,,,,,,,,
SRP338096,36071058,1,,,,,,,,
SRP338111,36253572,1,,,,,,,,
SRP338245,36847506,1,,,,,,,,
SRP338462,34667024,1,,,,,,,,
SRP338590,35094010,1,,,,,,,,
SRP338895,34792530,1,,,,,,,,
SRP338916,34792530,1,,,,,,,,
SRP339093,35127252,1,,,,,,,,
SRP339577,36124657,1,,,,,,,,
SRP339578,36124657,1,,,,,,,,
SRP339579,36124657,1,,,,,,,,
SRP339581,36124657,1,,,,,,,,
SRP339582,36124657,1,,,,,,,,
SRP339661,35727842,1,,,,,,,,
SRP339706,35748745,1,,,,,,,,
SRP339825,35687698,1,,,,,,,,
SRP340019,37001526,1,,,,,,,,
SRP340020,37001526,1,,,,,,,,
SRP340056,35406623,1,,,,,,,,
SRP340074,34912115,1,,,,,,,,
SRP340133,36581735,1,,,,,,,,
SRP340223,35577801,1,,,,,,,,
SRP340749,34903620,1,,,,,,,,
SRP340838,34941392,1,,,,,,,,
SRP341043,35867772,1,,,,,,,,
SRP341440,35905726,1,,,,,,,,
SRP341559,35727825,1,,,,,,,,
SRP341600,35196021,1,,,,,,,,
SRP341601,37125636,1,,,,,,,,
SRP341621,38877540,1,,,,,,,,
SRP342046,35575473,1,,,,,,,,
SRP342048,35575473,1,,,,,,,,
SRP342129,35727825,1,,,,,,,,
SRP342169,35354951,1,,,,,,,,
SRP342172,38307027,1,,,,,,,,
SRP342438,35258320,1,,,,,,,,
SRP342454,35354951,1,,,,,,,,
SRP342456,35325218,1,,,,,,,,
SRP342564,34728525,1,,,,,,,,
SRP342569,35063085,1,,,,,,,,
SRP342570,35106508,1,,,,,,,,
SRP342683,37086018,1,,,,,,,,
SRP342703,35914530,1,,,,,,,,
SRP342710,35914530,1,,,,,,,,
SRP342711,35914530,1,,,,,,,,
SRP342713,35914530,1,,,,,,,,
SRP342714,35914530,1,,,,,,,,
SRP342721,35501486,1,,,,,,,,
SRP342753,37001526,1,,,,,,,,
SRP342754,36631435,1,,,,,,,,
SRP342755,36631435,1,,,,,,,,
SRP343002,35651829,1,,,,,,,,
SRP343157,36374194,1,,,,,,,,
SRP343176,37286593,1,,,,,,,,
SRP343183,37286593,1,,,,,,,,
SRP343255,35576971,1,,,,,,,,
SRP343293,35260537,1,,,,,,,,
SRP343502,36037364,1,,,,,,,,
SRP343608,35221336,1,,,,,,,,
SRP343670,35694213,1,,,,,,,,
SRP343763,35454854,1,,,,,,,,
SRP344030,34900719,1,,,,,,,,
SRP344031,36261010,1,,,,,,,,
SRP344246,35737447,1,,,,,,,,
SRP344358,36581713,1,,,,,,,,
SRP344404,35420890,1,,,,,,,,
SRP344554,34873037,1,,,,,,,,
SRP344569,34873037,1,,,,,,,,
SRP344806,38335292,1,,,,,,,,
SRP344886,37286593,1,,,,,,,,
SRP344952,35926182,1,,,,,,,,
SRP345023,38286827,1,,,,,,,,
SRP345083,35835117,1,,,,,,,,
SRP345084,35835117,1,,,,,,,,
SRP345085,35835117,1,,,,,,,,
SRP345273,35732734,1,,,,,,,,
SRP345280,36681680,1,,,,,,,,
SRP345302,37552475,1,,,,,,,,
SRP345423,35181780,1,,,,,,,,
SRP345440,35732734,1,,,,,,,,
SRP345462,36732510,1,,,,,,,,
SRP345641,34882581,1,,,,,,,,
SRP345645,36471070,1,,,,,,,,
SRP345663,36596303,1,,,,,,,,
SRP345664,37286593,1,,,,,,,,
SRP345665,36596303,1,,,,,,,,
SRP345758,35513371,1,,,,,,,,
SRP346019,35863434,1,,,,,,,,
SRP346215,36732510,1,,,,,,,,
SRP346224,34986355,1,,,,,,,,
SRP346242,36732510,1,,,,,,,,
SRP346374,34973294,1,,,,,,,,
SRP346596,36732510,1,,,,,,,,
SRP346745,35245435,1,,,,,,,,
SRP346747,35245435,1,,,,,,,,
SRP346937,35252869,1,,,,,,,,
SRP347018,35947946,1,,,,,,,,
SRP347121,34943821,1,,,,,,,,
SRP347243,35156921,1,,,,,,,,
SRP347415,30089255; 35418131,2,,,,,,,,
SRP347511,37478845,1,,,,,,,,
SRP348626,37612508,1,,,,,,,,
SRP348806,35081348,1,,,,,,,,
SRP348944,36376563,1,,,,,,,,
SRP348949,35728595,1,,,,,,,,
SRP348975,38307029,1,,,,,,,,
SRP349119,35120601,1,,,,,,,,
SRP349168,35460276,1,,,,,,,,
SRP349423,36991128,1,,,,,,,,
SRP349445,36765047,1,,,,,,,,
SRP349448,37540600,1,,,,,,,,
SRP349449,37540600,1,,,,,,,,
SRP349450,37540600,1,,,,,,,,
SRP349701,34731632,1,,,,,,,,
SRP349830,35120601,1,,,,,,,,
SRP350265,35709354,1,,,,,,,,
SRP350270,35709354,1,,,,,,,,
SRP350273,36115879,1,,,,,,,,
SRP350275,35709354,1,,,,,,,,
SRP350411,35017466; 37055414,2,,,,,,,,
SRP350510,35764274,1,,,,,,,,
SRP350542,35788238,1,,,,,,,,
SRP350696,36976323,1,,,,,,,,
SRP350894,35534898,1,,,,,,,,
SRP351089,37209097,1,,,,,,,,
SRP351248,36996941,1,,,,,,,,
SRP351304,35454854,1,,,,,,,,
SRP351307,36070687,1,,,,,,,,
SRP351325,37037903,1,,,,,,,,
SRP351326,37037903,1,,,,,,,,
SRP351327,37037903,1,,,,,,,,
SRP351328,37037903,1,,,,,,,,
SRP351362,37257453,1,,,,,,,,
SRP351396,34711608,1,,,,,,,,
SRP351403,35201883,1,,,,,,,,
SRP351417,36469459,1,,,,,,,,
SRP351433,35022314,1,,,,,,,,
SRP351716,37129971,1,,,,,,,,
SRP351964,35357082,1,,,,,,,,
SRP351966,35134344,1,,,,,,,,
SRP352005,36197994,1,,,,,,,,
SRP352136,35612556,1,,,,,,,,
SRP352137,35216965,1,,,,,,,,
SRP352304,35181783,1,,,,,,,,
SRP352305,37195197,1,,,,,,,,
SRP352892,35427494; 36065294,2,,,,,,,,
SRP352978,37540600,1,,,,,,,,
SRP353325,38331987,1,,,,,,,,
SRP353338,36662851,1,,,,,,,,
SRP353346,35731891,1,,,,,,,,
SRP353609,35731891,1,,,,,,,,
SRP353616,35731891; 37621719,2,,,,,,,,
SRP353798,35022320,1,,,,,,,,
SRP353830,35732128,1,,,,,,,,
SRP353831,35732128,1,,,,,,,,
SRP354083,37386030,1,,,,,,,,
SRP354153,36435799,1,,,,,,,,
SRP354158,36435799,1,,,,,,,,
SRP354160,36435799,1,,,,,,,,
SRP354293,35427494; 36065294,2,,,,,,,,
SRP354338,35216965,1,,,,,,,,
SRP354477,35290801,1,,,,,,,,
SRP354478,36435799,1,,,,,,,,
SRP354555,35101945,1,,,,,,,,
SRP354556,35101945,1,,,,,,,,
SRP354737,36113481,1,,,,,,,,
SRP355108,35385730,1,,,,,,,,
SRP355115,35289315,1,,,,,,,,
SRP355143,37655659,1,,,,,,,,
SRP355327,35700740,1,,,,,,,,
SRP355413,35646522,1,,,,,,,,
SRP355429,37000878,1,,,,,,,,
SRP355444,37000878,1,,,,,,,,
SRP355658,36927792,1,,,,,,,,
SRP355671,36372279,1,,,,,,,,
SRP355809,35380701,1,,,,,,,,
SRP355858,36639381,1,,,,,,,,
SRP356018,37848444,1,,,,,,,,
SRP356022,35427494; 36065294,2,,,,,,,,
SRP356109,35202088,1,,,,,,,,
SRP356135,37742191,1,,,,,,,,
SRP356160,35182954,1,,,,,,,,
SRP356180,35492873,1,,,,,,,,
SRP356610,39333113,1,,,,,,,,
SRP356643,35726891,1,,,,,,,,
SRP356659,35726891,1,,,,,,,,
