pmid,geo_id,coreproject
30333219,,U24CA115102
30333558,200115821,U54CA224070
30333627,,U01CA217862
30333825,,ZIABC011806
30334022,,U54CA163059
30333911,,ZIABC010655
30334061,,R33CA137673
30334109,,UM1CA186689
30334318,,ZIABC005708
30334570,,ZIABC004517
30334752,,P50CA092131
30337250,,ZIABC005708
30336023,,ZIABC006161
30337319,,ZIABC011070
30337364,,P50CA100632
30338041,,P50CA070907
30339201,,P50CA062924
30339629,,P50CA062924
30339749,,R21CA196418
30339877,,ZIACP010144
30340069,,P50CA098131
30341097,,U01CA152662
30341213,200121031,P50CA062924
30341213,200121030,P50CA062924
30341732,,ZIABC005562
30342035,,R21CA209940
30342028,,U54CA163060
30340515,,P50CA221747
30342913,,ZIABC011743
30342037,,P50CA236733
30343902,,R33CA182377
30343532,,P50CA121974
30344044,200120247,ZIABC010390
30344307,,P50CA092629
30346115,,P50CA168504
30346380,,ZIABC010983
30345506,,ZIACP010150
30346600,,P50CA165962
30345421,,P50CA136393
30346747,,R21CA183679
30346881,,U54CA190152
30348224,,ZIABC010666
30348512,,U01CA113913
30346945,200117615,P50CA098131
30346945,200114044,P50CA098131
30349115,200110239,U24CA209851
30348809,,U54CA224019
30350313,,ZIABC010834
30349651,,P50CA186781
30352600,,ZIABC011466
30351218,,P50DE026787
30352626,,P50CA097190
30352677,,ZIABC010891
30348515,,P50CA062924
30352856,,ZIABC010959
30352903,,U54CA224083
30352907,,P50CA221745
30352818,,ZIACP010195
30352968,,U24CA076518
30353647,,P50CA159981
30353869,,R01CA233487
30353932,,ZIABC010891
30353574,,ZIABC011692
30354218,,R33CA177461
30355393,,ZIACP010198
30353911,,UM1CA221940
30355483,,P50CA070907
30355580,,P50CA100707
30355619,200116451,ZIABC011078
30355619,200116450,ZIABC011078
30355619,200116449,ZIABC011078
30355619,200116448,ZIABC011078
30355619,200116447,ZIABC011078
30355619,200116446,ZIABC011078
30355619,200116445,ZIABC011078
30355619,200116444,ZIABC011078
30355619,200116443,ZIABC011078
30355619,200116442,ZIABC011078
30355619,200116441,ZIABC011078
30355619,200116440,ZIABC011078
30355619,200116439,ZIABC011078
30355619,200116438,ZIABC011078
30355619,200116437,ZIABC011078
30355619,200116436,ZIABC011078
30355690,,ZIASC010357
30356041,,U54CA163004
30356138,,U01CA217842
30357245,,R33CA206907
30356278,,ZIABC009404
30358041,,ZIABC011028
30358530,,R21CA223901
30358386,,R21CA173243
30359787,,U24CA220325
30361341,,U24CA210952
30361622,,U54CA163004
30361856,,ZIACP010212
30361727,,R33CA223908
30359477,,ZIABC011714
30363516,,R21CA112220
30364524,,U54CA209988
30364826,,U54CA209988
30364881,,U54CA209988
30364933,,U54CA190158
30364927,,U24CA210969
30365520,200120230,ZIABC011206
30365870,,U54CA163072
30366908,200121094,U54CA209988
30366908,200109459,U54CA209988
30366908,200109458,U54CA209988
30366908,200109457,U54CA209988
30366930,200114417,U01CA224013
30366930,200113615,U01CA224013
30367283,,P50CA097190
30366903,200115541,P50CA127003
30367676,,P50CA127001
30368741,,ZIABC010887
30368771,,U24CA076518
30367061,,R33CA196458
30369050,,U01CA214183
30369101,,R21CA217735
30368868,,P50CA098252
30370113,,ZIABC011900
30370174,,U54CA096300
30370316,,U54CA143925
30371899,,ZIACP010222
30370373,,U24CA210989
30371217,,ZIABC005708
30372384,,P50CA101942
30372395,,ZIABC011038
30373318,,ZIABC011387
30373833,,ZIABC011765
30373752,,U24CA220457
30373918,200120562,P50CA101942
30372386,,P50CA196516
30374075,,U24CA210957
30374130,200119193,P50CA121974
30374130,200119192,P50CA121974
30374130,200119191,P50CA121974
30374130,200116283,P50CA121974
30374112,,ZIABC011038
30375363,,ZIACP010222
30374743,,P50CA211015
30376427,,P50CA221745
30376043,,ZIACP010196
30376693,,ZIACP010181
30376740,,P50CA097190
30377209,,U24CA055727
30376896,,P50CA127001
30377338,,P50CA070907
30377365,,U54CA132381
30377559,,ZIABC010661
30377451,,ZIABC011343
30377562,,P50CA097190
30378044,,R01CA211927
30378175,,R01CA213102
30379099,200108629,ZIABC010298
30379600,,P50CA098252
30379798,,U54CA233444
30379922,,ZIACP010152
30380307,,U01CA152662
30380364,,P50CA171963
30380420,,U01CA217842
30381416,,P50CA206963
30381801,,U54CA163068
30381298,,U24HL138660
30382095,,R33CA202064
30380386,,ZIABC011916
30382385,,P50DE026787
30382086,,R21CA173347
30382439,,UM1CA186686
30382603,,U24CA055727
30382457,,ZIABC011081
30383887,,P50CA196530
30384176,,U01CA215010
30385546,,P50CA206963
30385653,,U54CA096300
30383900,,UM1CA097452
30384408,,ZIABC011652
30385717,,P50CA211015
30385712,,P50CA097257
30385730,,U01CA214170
30385732,200109179,UM1CA186716
30385835,,U10CA180821
30385837,,U01CA086402
30387604,,R33CA186795
30386679,,P50CA058223
30387004,200115577,ZIACP010126
30388204,,U01CA217858
30388267,,ZIACP010222
30389433,,ZIABC005708
30388455,200115978,R33CA202820
30389701,,U54CA209988
30389702,200103203,U54CA217297
30389817,,ZIABC010668
30389920,,U01CA176058
30389917,,UM1CA181255
30390014,,ZIACP010197
30389923,,U01CA217842
30390764,,U01CA200462
30390758,,P50CA159981
30391141,,P50CA126752
30391550,,ZIASC010384
30391228,,R33CA206937
30391676,,ZIABC010476
30391910,,R33CA196470
30392076,,ZIASC009174
30392788,,ZIABC010030
30392930,,P50CA127001
30392957,200106510,ZIABC011801
30393068,,P50CA092629
30393050,,ZIABC011803
30393802,,R21CA223836
30393616,,U01CA200466
30393422,,P50CA196530
30394473,,R21CA186846
30393935,,U10CA180821
30394521,,UM1CA097452
30396371,,U54CA143924
30396912,,U24CA076518
30396848,,P50CA126752
30397198,,ZIACP010195
30397337,,U01CA209936
30397356,,ZIABC005562
30397360,,U10CA031946
30398401,,R33CA183685
30398411,,ZIABC011286
30398948,,ZIACP000185
30399315,,R33CA204510
30399369,,U01CA230690
30400234,,U54CA163071
30400527,,R21CA212718
30400625,,U54CA163066
30400719,,P50CA186781
30401710,,ZIABC011070
30401712,200107608,P50CA186784
30401714,,P50CA070907
30401716,200117838,P50CA097257
30401751,,P50CA100707
30401745,,ZIABC008710
30401949,,P50CA228991
30402263,,ZIABC011372
30402669,,U24CA215109
30404002,200121861,U01CA215798
30404026,,P50CA210964
30404913,,ZIABC011802
30404917,200101814,P50CA127003
30405009,,ZIABC011721
30405112,,P50CA098252
30405213,,P50CA062924
30406903,,R01CA207445
30407610,,ZIABC011070
30406029,,U01CA220378
30408566,,U24HL138660
30408128,,U24CA220245
30407895,,P50CA121974
30408569,,P50CA070907
30409313,,P50CA196530
30409776,,P50CA100632
30409963,,P50CA186781
30410731,,R33CA202900
30411018,,ZIABC011314
30411342,,U54CA137788
30411536,,ZIACP004410
30412202,,U01CA226196
30412259,,ZIABC011837
30412361,,R21CA223901
30412369,,R21CA223901
30413412,,P50CA098131
30413431,,U54CA217450
30413420,,ZIABC010792
30413684,,P50CA186781
30413807,,ZIABC011351
30413750,,ZIABC011306
30413980,,ZIACP010145
30414276,,R33CA177449
30414382,,R21CA223901
30414705,,ZIABC011286
30414759,,ZIACP010131
30414862,,ZIABC011345
30414924,,R21CA202849
30414925,,U01CA217882
30415101,,R21CA182322
30415456,,P50CA221747
30416100,,ZIABC010476
30416759,,R21CA217735
30416076,,U24CA055727
30418203,,P50CA217694
30418518,,ZIACP010124
30418433,,R33CA225539
30418985,,P50CA159981
30419097,,ZIABC010425
30419129,,P50CA097190
30419209,,P50CA127003
30419310,,U54CA118948
30419314,,U01CA200466
30420565,,U54CA096297
30419336,,ZIABC010309
30422669,,P50CA228944
30420628,,ZIABC011116
30423200,,ZIACP010196
30423296,200111626,U01CA233084
30423406,,U24CA209851
30423088,,U24CA211000
30423480,,U24HL138660
30423481,,U24CA076518
30423849,,ZIABC011711
30424300,,P50CA136393
30424804,,P50CA062924
30424783,,P50CA098252
30425057,,P50CA127001
30424920,,ZIABC011837
30425048,,U54CA224019
30425058,,ZIACP010195
30425069,,P50CA186781
30425092,,P50CA190991
30427535,,P50CA092131
30428356,200121071,ZIABC011154
30428356,200121070,ZIABC011154
30428356,200121066,ZIABC011154
30428356,200121065,ZIABC011154
30428356,200121062,ZIABC011154
30428030,,P50CA070907
30428830,,ZIACP010181
30429160,,P50CA100707
30429354,,ZIABC011153
30430578,,P50CA062924
30429479,,U54CA217377
30430826,,ZIABC010808
30431463,,P50CA171963
30431030,,R33CA196470
30439517,,U24CA230144
30441345,,R21CA186809
30439586,,ZIABC010441
30441543,,R21CA186809
30441545,,ZIABC010309
30441807,,ZIABC008753
30442588,,U10CA180821
30442707,,Z01CP010122
30442726,,UM1CA121947
30442762,,ZIABC010440
30442928,,P50CA186781
30443438,,U01CA200464
30443437,,U01CA200464
30445228,,ZIABC011492
30443895,,ZIABC011720
30444600,,R33CA204574
30445441,,ZIACP010132
30445513,,P50CA221747
30445628,200092342,ZIABC010411
30445637,200110218,Z01BC006161
30445906,,ZIABC010309
30445651,,P50CA168504
30446565,,P50CA159981
30446625,,R01CA207445
30446494,,U10CA180821
30446643,200083699,U01CA224326
30446677,,P50CA186784
30448405,,ZIABC005562
30448260,,P50CA136393
30448774,,ZIACP010218
30449525,,P50CA097190
30449621,200102113,ZIABC011488
30449681,200115193,U01AA027681
30449761,,U54CA132381
30450671,,UM1CA121947
30451224,,ZIABC011633
30451486,,R33CA191245
30452487,,P50CA171963
30452490,,U54CA163068
30452634,,U54CA190152
30452681,,U54CA190155
30452964,,ZIABC010998
30454645,200113608,P50CA100632
30454645,200104998,P50CA100632
30454645,200104997,P50CA100632
30454645,200104837,P50CA100632
30454906,,ZIACP000185
30453164,200116323,R21CA191243
30455306,200121756,ZIABC011176
30455306,200120045,ZIABC011176
30455306,200119608,ZIABC011176
30456022,,P50CA211015
30455465,200120073,U01CA213333
30455465,200113563,U01CA213333
30455465,200113402,U01CA213333
30455465,200100455,U01CA213333
30456186,,ZIABC010655
30456475,,R21CA212718
30456480,,U01CA099168
30457839,,U24CA210985
30457091,,ZIACP010176
30459061,,U54CA143925
30459151,,R21CA212958
30459163,,P50CA092629
30459166,,P50CA092629
30459171,,U24CA210985
30459201,,U01CA086400
30459282,,ZIABC011387
30459208,,UM1CA222035
30460842,,ZIABC006161
30460197,,ZIABC010484
30462277,200109535,P50CA121974
30462160,,P50CA221707
30463745,,ZIABC011861
30463914,,P50CA186781
30463978,,ZIABC010350
30463017,200114850,P50CA070907
30464020,,P50CA097186
30464023,,P50CA210964
30466188,,ZIACP010131
30465206,,U01CA215798
30466404,,U01CA200466
30466437,,U54CA221205
30466478,,P50CA101942
30466711,,ZIABC010348
30466751,,P50CA171963
30466756,,P50CA206963
30466904,,P50CA196516
30467711,,U54CA096297
30467844,,P50CA171963
30468251,,ZIACP010201
30468912,,U24CA204800
30468565,,P50CA121974
30469014,200121127,P50CA070907
30470382,,ZIACP010181
30470249,,U01CA113913
30470750,,U54CA209992
30470751,,P50CA186781
30446589,,P50CA190991
30471152,,U01CA230690
30471347,,ZIASC006387
30471915,,ZIABC011682
30472156,200120654,R33CA212697
30470817,,U54CA217376
30472716,,R01CA233487
30473189,,U54CA163004
30472317,,U54CA137788
30473699,,R21CA209940
30473781,,U24CA180996
30473607,,U01CA200464
30474100,,R33CA214333
30475591,,ZIABC011512
30476065,,U54CA202997
30476131,,P50CA127003
30476234,,ZIABC011806
30476588,,P50CA127003
30476830,,ZIACP010119
30477533,,U54CA224065
30477563,,ZIACP010198
30478053,,ZIABC010511
30478057,,R33CA204704
30478321,,R33CA223908
30479348,200108146,P50CA180995
30479348,200108145,P50CA180995
30479348,200108144,P50CA180995
30479396,,U54CA196519
30478424,,U54CA224081
30479690,,P50CA186781
30481034,,R21CA192983
30480488,,ZIABC011714
30481100,,ZIABC010666
30481508,,UM1CA186691
30481594,,U24CA076518
30482222,200121655,R33CA191143
30482165,,U54CA163068
30482246,,R33CA125520
30482674,,U54CA137788
30482746,,U01DE028227
30482772,,P50CA180995
30482774,,U01CA217842
30482943,,U54CA217378
30483488,,U54CA143727
30482874,,P50CA097257
30484104,200122076,P50CA058223
30484104,200122075,P50CA058223
30484104,200122073,P50CA058223
30486838,,U24CA210985
30485154,,U54CA203000
30486888,200121682,ZIABC010661
30487138,,P50CA136393
30487062,,U54CA096297
30487530,,U24CA210954
30487575,200119751,U54CA217377
30487575,200119750,U54CA217377
30487575,200119749,U54CA217377
30487696,,U54CA163060
30488309,,ZIABC010655
30488007,,P50CA221747
30489320,,P50CA217694
30489371,,ZIACP010132
30489348,,ZIACP010120
30495954,,ZIABC011568
30496290,200120796,ZIABC011646
30496496,,U54CA163060
30496532,,U54CA156732
30497198,,ZIABC011773
30497520,200118744,P50CA058223
30497520,200118743,P50CA058223
30497520,200118741,P50CA058223
30497520,200118728,P50CA058223
30498031,,P50CA058223
30498064,,U54CA225088
30498094,,P50CA211015
30498085,,ZIABC011008
30498787,,U54CA118638
30499135,,ZIACP010195
30498798,,U54CA118638
30500073,,P50CA100632
30499236,,P50CA159981
30500293,,P50CA097190
30501481,,U10CA180821
30501643,200039004,ZIABC011802
30501643,200037754,ZIABC011802
30501643,200037751,ZIABC011802
30501868,,ZIASC006741
30503050,,P50CA136393
30502348,,ZIABC011816
30503851,,P50CA180995
30503324,,ZIABC011698
30503975,,U54CA143727
30504144,,U54CA209992
30504187,,U54CA190146
30504842,,ZIABC011525
30504921,,U54CA137788
30505881,,ZIACP010131
30505391,,U54CA137788
30505944,,U54CA143924
30506011,,R33CA204704
30506492,,ZIACP010126
30506491,,ZIACP010168
30506017,,U54CA202997
30508056,,ZIACP010127
30507033,,U01CA200464
30509294,,ZIABC010547
30510001,,ZIABC010304
30507614,,P50CA062924
30510204,,R21CA192983
30510237,,U01CA231844
30510241,,ZIACP010152
30510245,,R01CA234181
30510222,,ZIABC010783
30510992,,U54CA163004
30511015,,P50CA186784
30511132,,ZIABC011861
30511002,,ZIABC004517
30511435,,ZIACP010121
30514386,,ZIABC011417
30511964,200119759,P50CA180995
30511964,200119758,P50CA180995
30511964,200119757,P50CA180995
30514390,,ZIABC011525
30514777,,ZIABC011647
30514604,,U01CA113913
30514977,,ZIASC000892
30515263,,P50CA171963
30515264,,ZIABC011286
30515266,,U54CA137788
30516703,,U54CA143728
30516811,,ZIABC004517
30517868,200107782,P50CA180995
30517868,200107781,P50CA180995
30517868,200107780,P50CA180995
30517868,200107779,P50CA180995
30518655,,U54CA190158
30518564,,R21CA217695
30518633,,ZIABC011337
30518816,,P50CA159981
30518758,,U54CA209997
30518672,,U01CA217842
30519624,,P50CA098252
30519951,,U01CA217848
30519850,,U54CA156734
30520126,,ZIABC011306
30520817,,ZIABC011427
30520960,,ZIABC010791
30520970,,ZIACP010120
30521095,,ZIACP010119
30521114,,P50CA100632
30521316,,R21CA173243
30521975,,U24CA076518
30522903,,ZIABC011081
30523048,,P50CA121974
30523211,,U24CA210985
30523909,,U01CA200464
30524090,,R21CA193001
30523686,,U24CA210967
30524510,,U54CA217377
30525110,,U54CA202997
30524899,,P50CA190991
30525207,,U01CA200464
30525447,,U24CA210985
30525664,,R33CA212973
30525668,,U24CA210955
30525135,,R21CA204706
30526195,,P50CA186781
30526845,,ZIABC010449
30527235,,P50CA097190
30527657,,ZIABC011343
30528274,,U01CA217885
30528456,200111278,P50CA070907
30528456,200111277,P50CA070907
30528456,200111276,P50CA070907
30528456,200111275,P50CA070907
30528340,,U54CA217378
30528964,,ZIABC011415
30529013,200120878,R21CA134368
30528801,,U24CA055727
30529461,,P50CA186781
30529582,,P50CA127003
30529598,,U01CA152662
30529638,,ZIABC011090
30530185,,ZIABC011773
30530503,,P50CA211015
30530704,,P50DE026787
30530717,,R33CA217652
30530749,,P50CA107399
30529752,,ZIABC011427
30531870,,U24CA209999
30531838,,R01CA207445
30531954,,U24CA076518
30531871,200121411,P50CA168504
30531955,,U24CA076518
30532070,,R33CA120732
30533973,,R21CA186846
30532993,,U54CA190158
30532146,200117125,P50CA062924
30532146,200117124,P50CA062924
30532146,200117040,P50CA062924
30534631,,P50CA097186
30534999,,ZIACP010133
30534596,,P50CA058223
30535086,,ZIACP010136
30535525,,U54CA143727
30535306,,U24CA211006
30536881,,P50CA127003
30536195,,P50CA165962
30537103,,R21CA209874
30537510,,P50CA196530
30537514,200107708,P50CA206963
30537514,200107707,P50CA206963
30537514,200107706,P50CA206963
30537407,,P50CA092629
30537877,,ZIACP010145
30538114,,ZIABC010870
30537553,,U24CA076518
30538068,,P50CA196516
30538135,,ZIASC000550
30538120,,U54CA224081
30538125,,P50CA092629
30539365,,P50DE026787
30539429,,P50CA211015
30538223,,P50CA186781
30539430,,P50CA211015
30539431,,P50CA211015
30539434,,P50CA211015
30539435,,P50CA211015
30539437,,P50CA211015
30539436,,P50CA211015
30539439,,P50CA211015
30539447,,P50CA211015
30539453,,P50CA211015
30539454,,P50CA211015
30539462,,R01CA227089
30539463,,P50CA211015
30540520,,ZIABC011682
30539475,,R21CA193055
30540534,,ZIABC010015
30540700,,U54CA203000
30540922,,ZIABC010440
30540933,200120500,P50CA101942
30541042,,P50CA062924
30541869,,R33CA183671
30542053,,ZIABC010499
30542164,,P50CA062924
30542517,,ZIABC011512
30542531,,ZIABC010326
30543324,200123628,U01CA217514
30543780,,ZIACP000185
30543839,,U54CA217450
30544145,,U10CA180821
30544831,,ZIABC010413
30544261,,ZIACP010196
30545682,,U01CA200464
30545954,,ZIABC010440
30545821,,P50CA127003
30545834,,U24CA076518
30546070,,U24CA076518
30547180,,R33CA212806
30546824,,ZIABC010816
30547233,,ZIABC010668
30548122,,ZIABC011690
30547433,,ZIABC010442
30548184,,U54CA096297
30548288,200068858,U54CA217297
30548288,200064039,U54CA217297
30548288,200064038,U54CA217297
30548288,200063776,U54CA217297
30548346,,ZIACP010181
30548404,,ZIABC010326
30548481,,ZIABC011043
30549207,,U54CA217450
30550791,200111360,U01CA217851
30549280,,U01CA230690
30550805,,U01CA200466
30550870,,P50CA217694
30552023,,R33CA202064
30550941,,R33CA223908
30552384,,ZIABC011691
30552397,,R33CA191135
30553734,,ZIABC011854
30553834,,P50CA228991
30553776,,P50CA171963
30554720,,P50CA116201
30554876,200121443,ZIABC011383
30555156,,P50CA186784
30555194,,U24CA086368
30555909,,ZIABC011513
30556042,,ZIABC005562
30556050,,ZIACP010144
30556752,,U24CA115102
30556824,,UM1CA222035
30557009,,R21CA223715
30557062,,ZIACP005803
30557332,200116160,U54CA190146
30557632,,P50CA190991
30558267,200117821,ZIABC011566
30558648,,P50CA196530
30559148,,P50CA136393
30559168,,ZIABC011643
30559248,,R21CA217735
30559982,,U54CA202997
30559310,,U01CA217862
30560554,,P50CA228991
30560786,,U54CA132378
30560892,,U24CA224067
30561713,,UM1CA186644
30561789,,ZIACP010126
30561791,,ZIACP010136
30561796,,ZIACP010152
30561981,,R33CA223908
30563577,,ZIABC010666
30563830,,P50CA062924
30563935,,U01CA199221
30563849,,U24CA220341
30564631,,P50CA196530
30564890,,P50CA070907
30565039,,U10CA180821
30564891,,P50CA206963
30565669,,ZIABC011423
30565725,,P50CA092131
30566060,,ZIACP010195
30566254,,ZIABC010391
30565719,,ZIABC011070
30566427,200113995,ZIABC011168
30566587,,ZIACP010126
30566828,,U24CA210985
30567565,,U01CA200466
30567725,,U10CA180821
30567752,,ZIASC000550
30567843,200178740,U54CA209997
30567843,200178739,U54CA209997
30568030,,P50CA098131
30568224,,P50CA070907
30568225,,U54CA163069
30568232,,R21CA174543
30568305,,P50CA165962
30568392,,ZIACP000185
30568973,,ZIABC010888
30568974,,ZIABC011464
30569173,,P50CA098252
30569596,,ZIACP010181
30570657,,ZIACP010131
30573042,,ZIABC011070
30573044,,UM1CA181255
30573185,,U01CA215848
30573188,,ZIASC006321
30573307,,ZIACP010158
30573317,,P50CA092629
30573518,,ZIABC011802
30573564,,ZIABC011466
30573632,,U24CA055727
30574451,,U54CA137788
30575184,,ZIABC011081
30575311,,U10CA180821
30575484,,U10CA180821
30575730,200122168,U01CA176058
30575803,,ZIACP010196
30576108,,R21CA204706
30576268,,U10CA180830
30576442,,P50CA136393
30576655,,P50CA168504
30576658,,ZIABC011585
30576834,,ZIABC012017
30577395,,ZIABC010655
30577664,,ZIABC010301
30577754,,ZIABC011078
30578319,200114016,P50CA097186
30578617,,ZIACP010126
30578687,,ZIABC011344
30578699,,U54CA096297
30578782,200077563,U54CA163060
30578959,,ZIABC011994
30579868,,ZIACP010176
30579954,,ZIABC010830
30579225,,ZIABC010476
30579965,,U24CA076518
30580966,,P50CA196530
30581986,,ZIABC011734
30582480,,R21CA209941
30583040,,ZIABC010670
30583461,,U24CA248457
30583724,,ZIACP010144
30583501,,U54CA202997
30582812,,R21CA204706
30583733,200116011,R33CA202827
30585213,,U54CA143925
30586411,,U24CA210999
30586762,200110131,U24CA220245
30588381,,ZIACP010144
30588803,,R33CA204704
30587546,,U24CA231858
30589612,,P50CA070907
30589920,,P50CA092629
30590042,200080661,P50CA100707
30590377,,ZIABC011167
30590454,,U24CA086368
30590459,,U54CA163069
30590704,,P50CA236733
30590836,,ZIABC011837
30591002,,ZIACP010144
30591422,,P50CA186786
30591516,,P50CA097186
30591526,,U01CA217864
30591537,,ZIABC010600
30591558,,U01CA215845
30591570,,ZIABC008714
30592377,,R21CA186799
30592624,,P50CA097190
30593799,,ZIACP005782
30594038,,U54CA118623
30594542,,U24CA076518
30594565,,P50CA136393
30595106,,ZIABC008752
30595522,,P50CA196516
30595969,,U01CA214201
30596334,,ZIACP000185
30596402,,P50CA107399
30596645,,U24CA231877
30596800,,R33CA202898
30596892,,R21CA220299
30597056,,ZIACP010119
30599028,,P50DE026787
30601063,,ZIABC011775
30600998,,ZIABC011008
30601666,,R21CA202831
30602056,,ZIABC011351
30602460,,ZIABC010792
30602499,,Z01CP010158
30603045,,R21CA214299
30603685,,P50CA116201
30604001,,P50CA168504
30605211,,ZIABC010816
30605671,,ZIABC011585
30605731,,U24HL138660
30606716,,ZIACP010195
30606762,,ZIABC005562
30607307,,U24CA215109
30607311,,U01CA200464
30607001,200118900,P50CA186781
30608127,,R33CA204704
30608298,,P50CA225450
30608700,,U54CA217450
30608984,,ZIABC009283
30609418,,U54CA156734
30609657,,U01CA215848
30610011,,U24CA210954
30610557,,P50CA217694
30610579,,ZIABC010442
30611210,,U24CA210989
30611450,,R33CA196458
30611753,,ZIACP000185
30611869,,U01CA217885
30612190,,ZIABC005562
30612519,,U24CA076518
30612539,,Z01BC006161
30612740,,P50CA070907
30612936,,P50CA180995
30613266,200112865,R33CA202064
30613276,,P50CA126752
30613485,,P50CA070907
30613809,,ZIABC011055
30613765,200115382,P50CA221747
30613765,200115364,P50CA221747
30613811,,ZIABC011314
30613834,,P50CA062924
30613965,,ZIACP010150
30614014,,U54CA096300
30614815,,ZIABC010476
30614938,,U54CA163060
30615123,,U54CA209978
30615137,,U01CA200466
30615138,,P50CA211015
30615146,,P50CA211015
30615147,,ZIABC011496
30615671,,ZIABC009283
30615629,,U01CA217858
30616521,,P50CA070907
30616601,,P50CA211015
30617131,,U01CA214195
30617132,,U01CA200466
30617133,,P50CA121974
30617155,,U24CA210972
30617157,,ZIABC005562
30617194,,ZIACP010176
30617281,,ZIABC011378
30617291,,R33CA204704
30617350,,U01CA224348
30617699,,P50CA159981
30617704,,U54CA132378
30617775,,P50CA058223
30618016,,U01CA200466
30619633,,U54CA163066
30618047,,ZIABC011861
30619759,,U54CA118948
30619856,,P50CA126752
30620390,,ZIABC011286
30620399,,P50CA070907
30621280,,ZIABC008753
30622099,,ZIACP000185
30620551,,ZIABC011585
30622229,,ZIABC011191
30622257,200122489,ZIABC006161
30622348,,P50CA062924
30623292,,ZIACP010131
30623420,,U10CA180821
30623487,,ZIACP010181
30623951,,ZIABC010309
30623957,,U01CA214165
30624689,,ZIACP010195
30624711,,P50CA097257
30624768,,ZIACP010150
30624785,,U24CA055727
30624916,,U54CA163004
30625055,,ZIABC011090
30625226,,ZIABC008753
30625322,200109447,R33CA202827
30625327,200108893,ZIABC011566
30625989,,R33CA181771
30625329,,P50CA127001
30626252,,ZIABC011914
30626427,,P50CA159981
30626603,,U01CA213273
30626422,,P50CA236733
30626604,,ZIABC008756
30626687,,ZIABC011090
30626865,200114071,R21CA177393
30626936,,ZIABC010419
30627300,,P50CA097186
30627324,,ZIABC010413
30628066,,P50CA062924
30628511,,U10CA180821
30629194,,ZIACP010206
30629266,,ZIABC005708
30629404,,ZIABC006198
30629478,,ZIABC009283
30629937,200123121,P50CA159981
30630534,,U24CA076518
30630690,,U54CA137788
30630829,,P50CA165962
30630950,,ZIABC010844
30631154,,U24CA210954
30631215,,U24CA215109
30631555,,U54CA224081
30631869,200109400,R33CA214176
30631874,,R33CA223908
30632193,,P50CA211015
30632384,,U54CA096300
30633048,,P50CA092629
30633111,,P50CA092629
30633903,,U01CA217842
30633925,,ZIABC010301
30635094,,P50CA168504
30635287,,ZIABC011070
30635355,,ZIABC010984
30633957,,P50DE026787
30635634,,P50CA206963
30635393,,ZIABC010579
30636317,,R33CA193043
30637330,,P50CA136393
30637094,,ZIASC009172
30637363,,U01CA220401
30637541,,U24CA076518
30637789,,P50CA121974
30638710,,ZIABC005708
30638736,200121002,ZIABC010671
30638736,200116519,ZIABC010671
30638736,200116506,ZIABC010671
30639259,,U01CA217875
30639533,,ZIABC010030
30638295,200115531,U54CA217297
30639825,,U24CA076518
30641262,,ZIABC011524
30642285,,P50CA097190
30642558,,U54CA163072
30642575,,U54CA224019
30642609,,P50CA180995
30642833,,P50CA062924
30642841,,ZIABC011351
30643217,,ZIACP010126
30643254,,P50CA221745
30643271,,R33CA174560
30643296,200096615,U24CA180996
30643296,200096614,U24CA180996
30643296,200096613,U24CA180996
30643296,200096612,U24CA180996
30644358,200120720,P50CA092629
30644358,200120680,P50CA092629
30644396,,U01CA200466
30644426,,R21CA183686
30644531,,ZIABC011773
30643990,,U54CA156732
30644722,,R21CA204706
30644845,,ZIABC010348
30644883,,R21CA223853
30645757,,ZIASC010074
30645774,,ZIACP010218
30646013,,P50CA211015
30646274,,P50CA159981
30646957,,U01DE028233
30647079,,P50CA100632
30647404,200093578,P50CA100632
30647454,,P50CA097190
30647848,,P50CA221747
30647861,,ZIABC011176
30647868,,ZIABC011078
30647878,,ZIABC011585
30648556,,ZIABC011486
30648731,,ZIACP010181
30648747,,P50CA116201
30648146,,R21CA228997
30648881,,ZIACP010119
30648929,,P50CA097190
30649166,,U24CA180996
30649224,,U24CA076518
30649250,,P50CA058223
30650355,,U54CA209988
30650375,,ZIABC010793
30650818,,R33CA204582
30651126,,ZIABC010666
30651320,,UM1CA186717
30651332,,P50CA221747
30651362,,U54CA221204
30651550,200122818,P50CA221707
30651561,,U54CA224019
30651569,200119605,ZIABC010523
30651569,200119604,ZIABC010523
30652131,,ZIABC011286
30652422,,U54CA143925
30652472,,R33CA174575
30652553,,U01CA220378
30652584,,ZIABC011525
30652605,,P50CA116201
30652617,,U01CA253553
30653254,,ZIACP010121
30653309,,ZIABC011766
30653422,,U24CA076518
30654029,,R21CA253394
30654232,,ZIABC010413
30654687,,P50CA221747
30655088,,ZIABC011028
30655229,,ZIACP010150
30655206,,U54CA096300
30655315,,ZIABC010578
30655319,,P50CA236733
30655321,,P50CA136393
30655371,,U24CA076518
30655520,,ZIABC010304
30655533,,ZIABC010538
30655600,,P50CA180995
30655933,,P50CA196530
30657797,,U54CA190163
30657853,,P50CA196530
30658128,,P50CA121974
30658847,,P50CA136393
30658992,,U10CA180821
30658994,200093326,U54CA209997
30659022,,R01CA207445
30659054,,P50CA228991
30659131,,P50CA098252
30659155,,U01CA224348
30659273,,R21CA125698
30660623,,ZIABC005708
30660727,,U01CA224146
30660729,,U01CA230694
30661001,,ZIABC011682
