pmid,geo_id,coreproject
28396387,,U01CA176058
28398314,,U24CA210974
28399385,,UM1CA186690
28400551,,P50CA070907
28406094,,R33CA204582
28400167,,P50CA180995
28406723,,P50CA127003
28406810,,P50CA098252
28406502,,R21CA182333
28408386,,P50CA097190
28411130,,R01CA207445
28411175,,U24CA076518
28408405,,U54CA137788
28408603,,R33CA174560
28411194,,U01CA217842
28411277,,P50CA190991
28412244,,P50CA116201
28416194,200092520,R33CA182384
28416194,200027082,R33CA182384
28415633,,UM1CA186689
28411207,200092721,U54CA209997
28416613,,P50CA196516
28416672,,P50CA062924
28419407,,UM1CA186688
28418444,,P50CA116201
28420652,,P50CA058223
28419278,,U54CA217297
28420721,,UM1CA186717
28422238,,R21CA193038
28423515,,P50CA127001
28423358,,P50CA136393
28423542,,P50CA070907
28423626,,U54CA118948
28423702,,P50CA186781
28423712,,P50CA116201
28424250,200084838,R33CA183654
28426025,,R21CA193001
28424286,,UM1CA181255
28426555,,R33CA212968
28427158,,P50CA186781
28428279,,P50CA100632
28428441,200097204,P50CA180995
28428041,,P50CA098131
28429243,,P50CA116201
28430175,,P50CA186781
28429718,200083298,U54CA209997
28431544,,P50CA127003
28433078,,P50CA062924
28430825,,U54CA163069
28435459,,R33CA173382
28436038,,U54CA132378
28437029,,U10CA031946
28434812,,R33CA160132
28433629,,P50CA159981
28439107,,P50CA186781
28439108,,P50CA186781
28439535,,P50CA058223
28440953,,UM1CA186709
28439180,,U54CA096297
28441375,,U54CA163071
28442495,,U54CA163004
28443841,,R21CA174611
28446213,,P50CA092629
28445736,200058953,U01CA217842
28446242,200083083,U54CA209978
28446434,,P50CA206963
28446508,,R21CA177535
28442502,,P50CA100707
28446642,,P50DE026787
28447602,,P50CA127001
28447668,,P50CA062924
28448117,,R21CA192985
28448592,,U54CA163069
28450257,,U54CA132378
28450183,,U24CA076518
28448241,,P50CA116201
28450738,,P50CA097257
28453432,,P50CA092131
28452054,,U24CA076518
28453743,,P50CA097257
28449393,,UM1CA097452
28453704,,U10CA180821
28453784,,P50CA211015
28455760,,U54CA132378
28456751,,U24CA210972
28455189,,R21CA196434
28457802,,P50CA196516
28458087,,P50CA196530
28458624,,U54CA163069
28459559,,R21CA186798
28459450,,P50CA092629
28460635,,U54CA118623
28461484,,R33CA120726
28461213,,U24CA076518
28461564,,P50CA127003
28463165,,U54CA132378
28463487,,P50CA186786
28462375,,U54CA163004
28464017,,R21CA186842
28465357,,U54CA196519
28465296,,P50CA097186
28465491,,P50CA097186
28467145,,U54CA132383
28467818,,U01CA217851
28467530,,P50CA058223
28467820,200092865,U01CA217851
28467820,200092377,U01CA217851
28468775,,P50CA116201
28468826,,P50CA100632
28470753,,P50CA097186
28469253,,U54CA163072
28471108,,P50CA062924
28472234,,U24CA210969
28472054,,U54CA209992
28472335,,U24CA076518
28472539,,U24CA076518
28472511,,U24CA210954
28473526,,P50CA196516
28473042,,P50CA186781
28473600,,P50CA211015
28473620,,U10CA180821
28476872,,P50CA070907
28475890,,P50CA196530
28477227,,U01CA069912
28473618,,P50CA186781
28479600,,P50CA196530
28479592,,P50CA100707
28475870,,P50CA062924
28479601,,P50CA196530
28479958,,P50CA168504
28481221,,P50CA100632
28481359,,P50CA092629
28482068,,U01CA220378
28484075,,P50CA097186
28483269,,P50CA159981
28483059,,P50CA186781
28483607,,P50CA101942
28481362,,U54CA209891
28486043,,U10CA180821
28487384,,U24CA213274
28486464,,U24CA210967
28487443,200083608,U01CA217842
28487543,200093395,P50CA100707
28488245,,P50CA126752
28487538,,R33CA204704
28489509,,P50CA092629
28489511,,U10CA180821
28489996,,P50CA062924
28490518,,P50CA070907
28490572,,P50CA100632
28490665,,P50CA101942
28490538,,P50CA097186
28490812,200086147,P50CA100707
28492521,,P50CA098252
28493308,,U10CA031946
28493744,,U54CA203000
28493115,,U54CA137788
28494316,,R33CA196445
28494756,,U24CA220441
28495239,,P50CA159981
28493322,,U54CA190152
28496006,200141551,P50CA097186
28497076,,U54CA118638
28495849,,P50CA098131
28499337,,R21CA186798
28500274,,U54CA209992
28501995,,R33CA157403
28503660,,U54CA202995
28504795,,U54CA118948
28501996,,R33CA173359
28504080,,P50CA159981
28506301,,P50CA097257
28505145,200089107,U54CA217297
28507061,,P50CA127001
28507152,200086538,P50CA168504
28504338,,R21CA173205
28505427,,U24CA210985
28507710,,R21CA186798
28510098,,P50CA127003
28512244,,U01CA217842
28510333,,R33CA202900
28512266,,P50CA126752
28512252,200097350,U01CA217858
28512252,200097349,U01CA217858
28512252,200097347,U01CA217858
28513735,,R21CA191179
28513912,,R21CA193055
28514453,200089309,U54CA209975
28514453,200089308,U54CA209975
28514453,200089307,U54CA209975
28515055,,U01CA176058
28514874,,P50CA186781
28515148,,R01CA207445
28515257,,P50CA098252
28515303,,P50CA098252
28518173,,U24CA210985
28520526,,U24CA076518
28522460,,P50CA101942
28523466,,U54CA163066
28524896,,P50CA098252
28522612,,U24CA211006
28526811,,R33CA173359
28522256,,U24CA210978
28527984,,U24CA076518
28528867,,U24CA210949
28526810,,P50CA098252
28529613,,U24CA076518
28530388,,R21CA177479
28529727,,R21CA186798
28530391,,R33CA196445
28532420,,U01CA176058
28531272,200093619,P50CA100632
28531272,200093617,P50CA100632
28533390,,U10CA180821
28533357,,P50CA107399
28533226,,U10CA180821
28534478,,U01CA176058
28534531,,U24CA213274
28534535,,P50CA092629
28535148,,U54CA156734
28535188,,U24CA210950
28535802,200092928,P50CA127001
28535802,200092915,P50CA127001
28536308,,U10CA180821
28538184,200081689,P50CA070907
28538184,200081688,P50CA070907
28538184,200081687,P50CA070907
28538184,200077209,P50CA070907
28538732,,P50CA070907
28539467,,P50CA196530
28539325,,P50CA126752
28543179,,U54CA096300
28542301,,R33CA202898
28539475,200086849,P50CA098131
28546332,,P50CA211015
28547033,,U54CA096297
28548087,,P50CA070907
28550199,,P50CA126752
28548539,,U54CA190152
28547590,,P50CA211015
28550647,,P50CA127003
28551643,,P50DE026787
28552819,,P50CA092131
28552348,200097939,P50CA097190
28553926,200097632,R33CA186790
28555172,,U54CA163059
28558729,,U54CA209997
28558830,200079214,R21CA186853
28559019,,P50CA097190
28553758,,U54CA156734
28559461,200064472,P50CA070907
28560244,,U54CA163059
28561667,,P50CA186781
28561737,,R21CA177391
28562033,,R21CA193001
28562349,,U54CA118623
28566332,,P50CA127001
28566428,,U24CA210950
28569838,,P50CA136393
28568244,,P50CA186781
28570047,,R21CA155536
28570011,,P50CA097190
28570827,,P50CA058223
28571247,,P50CA186781
28572161,,R33CA192980
28572255,,U10CA180821
28572459,,U01CA217842
28573892,,UM1CA186691
28575204,,U54CA143924
28575263,,U54CA202995
28575264,,U54CA202997
28576879,,U54CA196519
28577078,,U10CA031946
28577080,,U10CA180821
28577281,,P50CA116201
28579151,,U10CA180830
28579195,,U54CA163069
28581467,,U24CA076518
28577624,,U54CA190153
28581522,200039754,P50CA100707
28581470,,U24CA076518
28582538,,U24CA210972
28585723,,P50CA116201
28587057,,P50CA196516
28585421,,P50CA062924
28588253,,P50CA100707
28589435,,P50CA165962
28589550,,P50CA092131
28589989,,R21CA157395
28590393,,U54CA132378
28591089,,P50CA180995
28591577,200073989,P50CA097186
28591577,200073988,P50CA097186
28591577,200073930,P50CA097186
28593993,200097654,R43CA120297
28595336,,P50CA121974
28596308,,P50CA062924
28592566,,P50CA058223
28596644,,P50CA186781
28599791,,P50CA098252
28597184,,P50CA211015
28599981,,P50CA121974
28600159,,U54CA202995
28601785,,U54CA118948
28601783,,U54CA202997
28606585,,P50CA159981
28604751,,P50CA121974
28606176,,U24CA076518
28606646,,U24CA076518
28607512,,U24CA211000
28607383,,R33CA177446
28605403,,U24CA163056
28610537,,P50CA100707
28611041,,U54CA209971
28611204,,U10CA180821
28611636,,U54CA118623
28614085,,P50CA180995
28611673,,P50CA097190
28614298,200098809,P50CA092629
28614298,200098808,P50CA092629
28614298,200083653,P50CA092629
28614298,200083652,P50CA092629
28614298,200083651,P50CA092629
28614298,200083649,P50CA092629
28614546,,R33CA182384
28615284,,P50CA116201
28615918,,P50CA070907
28616799,,U54CA096297
28616579,,U24CA184427
28620196,,U54CA217297
28619709,200099358,P50CA186781
28619709,200099357,P50CA186781
28619709,200099356,P50CA186781
28620412,,P50CA097257
28620884,,U10CA180821
28622306,,P50CA186781
28622399,,U54CA096297
28623181,,U24CA076518
28622513,,U24CA210990
28623188,,P50CA127001
28624153,,P50CA159981
28625826,,R33CA212968
28623901,,P50CA127003
28624977,,P50CA116201
28625978,,P50CA165962
28626361,,U54CA118948
28625833,200090830,U24CA210954
28625833,200090814,U24CA210954
28627413,,U54CA163004
28628118,,U01CA217875
28627880,,U24CA210985
28628466,,P50CA098252
28628529,,UM1CA181255
28628856,,P50CA092131
28630051,,P50CA168504
28630349,,P50CA168504
28630439,,U01CA217862
28632258,,R21CA173279
28630930,,R21CA212958
28632504,,P50CA127003
28632865,,U10CA180830
28632729,,U24CA055727
28633381,,P50CA136393
28633670,,P50CA186781
28635997,,R33CA191110
28637023,,P50CA070907
28637482,,U54CA118623
28637796,,P50CA127003
28638788,,U54CA118638
28639410,,P50CA062924
28640387,,U10CA180830
28640707,,P50CA165962
28642356,,P50CA126752
28644114,,U10CA031946
28644773,,U24CA076518
28642461,,R21CA186799
28645776,,P50CA100632
28643330,,P50CA100707
28647083,,P50CA097190
28647489,,P50CA121974
28646344,,U10CA180821
28648452,,U24CA180922
28648363,200083394,P50CA127003
28649649,,P50CA058223
28649662,,P50CA116201
28650381,,UM1CA181255
28649983,,U10CA180821
28651562,,P50CA196530
28650437,,R21CA182322
28652248,,P50CA070907
28653017,,P50CA070907
28652146,,U54CA202997
28650449,,U24CA076518
28653250,,U54CA137788
28652820,,U54CA118638
28654204,,P50CA092131
28655663,,R33CA182384
28654365,,U10CA180821
28655788,200093309,U01CA176058
28655794,,P50CA211015
28655783,,P50CA180995
28655861,,R33CA183654
28657194,,P50CA121974
28657654,,U24CA210955
28655842,,U54CA209992
28657320,,R33CA132022
28657667,,P50CA186786
28658303,,U54CA163066
28658632,,U24CA210990
28657941,,U10CA180821
28659312,,P50DE026787
28659338,,P50CA100632
28659335,,P50CA100632
28658648,,P50CA136393
28659469,,U54CA137788
28662441,,R21CA186842
28663578,,U24CA076518
28663581,,P50CA100707
28665416,,P50CA186781
28664915,,R33CA206937
28666314,,U01CA215845
28666462,,P50CA098131
28662291,,P50CA092131
28667073,,U24CA195858
28669006,,U54CA132378
28668320,,P50CA126752
28669012,,P50CA211015
28669490,200097323,P50CA100632
28669490,200083712,P50CA100632
28669490,200083665,P50CA100632
28669490,200083664,P50CA100632
28669490,200083662,P50CA100632
28670569,,U01CA220378
28674023,,U24CA076518
28674027,,U24CA076518
28670784,,P50CA116201
28676499,,P50CA062924
28678534,,U54CA143728
28678778,,P50CA101942
28675924,,R21CA209848
28674498,,P50CA097190
28676564,,P50CA127003
28679300,,P50CA100632
28679432,,P50CA126752
28678785,,U01CA176058
28679646,,R33CA217652
28679777,,P50CA127001
28679434,,P50CA127001
28680947,,U54CA190152
28681074,,P50CA196516
28681041,,U01CA062461
28684372,,U24CA076518
28684537,,P50CA186781
28684606,,R33CA183685
28684999,,P50CA097190
28685225,,UM1CA186686
28687377,,U10CA180821
28687042,,R33CA177461
28687441,,P50CA186784
28686579,,U54CA132381
28687497,,R21CA186853
28687922,,U54CA221204
28691057,200074821,U10CA031946
28691345,,R21CA192983
28691928,200090976,P50CA100632
28692663,,U54CA190152
28693389,,U54CA132378
28694552,,P50CA098252
28695505,,R21CA177402
28695396,,P50CA058223
28696243,,U01CA217864
28697319,,P50CA101942
28695892,200090692,P50CA126752
28695892,200090691,P50CA126752
28695892,200090690,P50CA126752
28697342,,P50CA127001
28695916,,U54CA163069
28697756,,U54CA118623
28699174,,P50CA127003
28699633,,U24CA195858
28699650,,P50CA186781
28700444,,P50CA062924
28700668,,R33CA177466
28700816,,U10CA180821
28702573,,R21CA182336
28700829,,R21CA191179
28704432,,R21CA173390
28704967,,U54CA163068
28701475,200070767,P50CA101942
28706248,,R33CA204704
28708932,,U10CA180830
28709638,,P50CA211015
28709888,,P50CA092131
28710256,,P50CA092131
28714257,,U54CA190152
28714529,,P50CA098252
28714965,,U24CA210967
28714976,,U54CA132378
28715421,,U54CA209997
28717682,,U54CA190158
28716895,,P50CA107399
28719380,,P50CA070907
28718437,,P50CA070907
28721372,,P50CA168504
28722124,,P50CA062924
28720577,,R33CA183685
28721719,,R33CA174562
28722704,,U24CA210955
28723497,,P50CA101942
28723560,,P50CA168504
28724286,,U24CA210955
28724664,,R21CA177519
28724724,,U54CA137788
28725493,,P50CA100707
28727517,,P50CA058223
28723426,,P50CA092629
28727185,,P50CA092629
28728992,,U10CA180821
28729399,,P50CA100707
28729608,,P50CA196530
28729401,,P50CA070907
28730340,,P50CA186784
28733266,,P50CA107399
28730476,,R21CA177402
28733726,,U54CA156732
28735016,,P50CA092131
28733428,,P50CA070907
28735485,,P50CA126752
28736252,,UM1CA186690
28736318,,P50CA180995
28740083,200097460,U01CA217858
28736631,,P50CA062924
28737019,,P50DE026787
28740921,,P50CA127003
28742454,,U10CA180821
28740577,,P50CA136393
28743678,,R33CA191159
28742856,,UM1CA181255
28744021,,P50CA070907
28750683,,U24CA210989
28750659,,U10CA180821
28751448,,P50CA098131
28751444,,UM1CA097452
28754664,200100527,P50CA070907
28752479,,P50CA070907
28752235,,P50DE026787
28753268,,R21CA204706
28751440,,UM1CA186716
28753430,,U01CA176058
28754670,,U01CA213333
28754676,,U24CA210949
28755873,,R21CA193055
28754961,,P50CA070907
28759109,,P50CA097257
28762750,,U01CA215848
28760855,,P50CA127003
28760776,,P50CA127001
28763429,,U10CA180821
28764683,,U54CA163069
28765841,,R21CA177393
28766224,,P50CA116201
28767110,,R33CA177462
28766563,,U54CA163004
28767289,,P50CA062924
28768611,,U54CA163069
28768909,,P50CA196516
28770300,,U01CA099168
28770993,,R33CA196470
28771676,,U24CA076518
28778876,,P50CA097257
28779227,,P50CA127003
28779228,,U24CA076518
28781988,,P50CA127001
28781859,,P50CA186781
28782606,,P50CA136393
28783138,,P50CA107399
28783153,,R21CA192983
28783154,,U24CA210955
28783452,,P50CA126752
28783169,,P50CA127001
28783168,,P50CA168504
28783718,,P50CA186786
28783955,,U54CA137788
28784769,,U01CA217862
28784174,,P50CA098252
28786105,,U10CA180821
28787259,,UM1CA097452
28790115,,P50CA097186
28790197,,U24CA210972
28791195,,P50CA126752
28794284,,P50CA098131
28794481,,U54CA196519
28794686,,R33CA206922
28798471,,U54CA156734
28798948,,P50CA180995
28801307,,U10CA180821
28802102,,P50CA211015
28802249,200096693,P50CA211015
28802249,200096692,P50CA211015
28802249,200096691,P50CA211015
28802249,200096690,P50CA211015
28802642,,P50CA221745
28804138,,U24CA209999
28805815,,P50CA196530
28805662,,P50CA126752
28805820,,P50CA092629
28805822,200098010,P50CA092629
28805822,200088872,P50CA092629
28805822,200088871,P50CA092629
28805822,200078213,P50CA092629
28805874,,R21CA138366
28805953,,U24CA055727
28806136,,P50CA211015
28808043,,P50CA097186
28808226,,P50CA211015
28808255,200099289,P50CA127003
28808480,,U54CA190152
28809778,,U54CA217297
28808906,,U54CA118948
28809985,,R33CA206907
28810144,,U24CA210949
28810145,,U24CA210974
28810912,,U54CA143728
28811306,,U24CA076518
28811971,,P50CA097190
28812215,,R21CA186799
28812580,,P50CA092131
28813415,200099063,P50CA168504
28813415,200099062,P50CA168504
28813415,200099061,P50CA168504
28813415,200099060,P50CA168504
28813674,200079589,U01CA217858
28813674,200079588,U01CA217858
28813674,200079587,U01CA217858
28813674,200079586,U01CA217858
28813674,200057968,U01CA217858
28814946,,U24CA210985
28817182,,U24CA076518
28815227,,R21CA177393
28817372,,U24CA055727
28817680,,U54CA163069
28817373,,UM1CA186686
28817835,,P50CA159981
28817837,,P50CA127003
28818432,,R33CA174575
28818632,,U54CA156732
28818869,,U24CA076518
28818953,,P50CA127003
28819021,,P50CA092629
28819634,,U54CA190158
28819352,,P50CA159981
28821270,,P50CA116201
28821531,,P50CA126752
28820886,,P50CA127001
28821544,,P50CA097190
28821904,,P50CA211015
28821559,,U01CA213333
28822038,,U54CA163069
28822065,,U54CA202997
28825054,,P50CA092629
28825227,,U10CA031946
28825153,,U54CA203000
28826616,,U10CA180821
28825599,,P50CA058223
28825964,,R21CA183679
28826839,,U24CA210989
28827889,,P50CA196530
28827567,,U24CA210985
28829263,,U54CA118948
28829151,,P50CA190991
28829305,,R33CA177449
28830349,,U54CA156734
28829672,,P50CA211015
28830645,,R44CA140047
28831115,,P50CA070907
28831165,,R33CA204704
28830878,200102567,P50CA126752
28832407,,UM1CA181255
28832978,,UM1CA186686
28834287,,R33CA196457
28833087,,P50CA159981
28837220,,U24CA055727
28835796,,R21CA183627
28834438,,P50CA127003
28837865,,P50CA247749
28839186,,U24CA209851
28840599,,U54CA163066
28840823,,U54CA163069
28841203,,P50CA186781
28841211,,P50CA186781
28837809,200094937,U01CA176058
28837809,200084706,U01CA176058
28842510,,U10CA031946
28843779,,R33CA177461
28843582,,UM1CA222035
28844816,,P50CA100632
28846088,200104525,R33CA202820
28846109,,R33CA120726
28846506,,R44CA187852
28845136,,U54CA132383
28846689,,R33CA132073
28847691,,P50CA180995
28848143,,P50CA159981
28849321,,U54CA132378
28851411,,P50CA116201
28851580,,P50CA092629
28851834,,P50CA127003
28851989,,P50CA092629
28851690,,P50CA186786
28852471,,P50CA098252
28853897,,U24CA210967
28854952,,U01CA209936
28855213,,P50CA127001
28855975,,U54CA163068
28856246,,P50CA116201
28856682,,P50CA127003
28858227,,U54CA163068
28854070,,U01CA069912
28858525,,R21CA183679
28858608,,P50CA211015
28859663,,U54CA217297
28859290,,P50CA058223
28860471,,U24CA210985
28860655,,P50CA186781
28860955,,U54CA163069
28861035,,P50CA211015
28862698,,P50CA186781
28864456,,P50CA136393
28864724,,UM1CA186691
28864680,,P50CA062924
28864726,,UM1CA186691
28864723,,UM1CA186691
28864725,,UM1CA186716
28864851,,U54CA163060
28865422,,U54CA190153
28864727,,UM1CA186644
28865736,,P50CA127003
28866255,,P50CA097186
28866730,,P50CA097190
28866791,,U54CA156734
28866885,,U24CA210985
28868145,,R21CA182322
28868359,,P50CA116201
28869618,,U24CA076518
28869758,,R21CA151128
28869975,,P50CA092629
28870994,,P50CA180995
28871363,,P50CA186786
28871446,,U54CA209978
28873092,,U54CA221205
28872671,,U54CA203000
28874413,,UM1CA186686
28874539,,P50CA211015
28873162,,P50CA092629
28873464,,R33CA196445
28875159,,P50CA136393
28874546,,P50CA062924
28877549,,U01CA230690
28877533,,P50CA058223
28877599,,U54CA132378
28877962,,U24CA210985
28877678,,U54CA190152
28877994,200086986,P50CA116201
28881607,,P50CA062924
28881617,,P50CA136393
28881312,,UM1CA186690
28881646,,U54CA202997
28881711,,P50CA206963
28881990,,U24CA210993
28882446,,U24CA076518
28883531,,R33CA204704
28885554,,U54CA217297
28884861,,U54CA143924
28886117,,P50CA211015
28885700,,UM1CA097452
28886383,200101334,U24CA180922
28887543,,R33CA177461
28887715,,P50CA211015
28886748,,P50CA098131
28888173,,UM1CA186690
28888541,,P50CA116201
28889248,,U24CA210955
28890550,,R21CA186842
28891208,,P50CA070907
28891793,200103449,P50CA092629
28893414,,P50DE026787
28892262,,R33CA157396
28893733,,P50CA101942
28893984,,R21CA212827
28894085,,P50CA121974
28898379,,U10CA180821
28898698,,P50CA101942
28899049,,P50CA165962
28898983,,P50CA058223
28899340,,P50CA127003
28899969,,P50CA097190
28899060,,U54CA163059
28899908,,P50CA211015
28902842,200102299,U24CA180922
28900844,,R21CA193046
28903341,,P50CA127001
28903991,,P50CA058223
28904064,,R33CA132022
28904066,,P50CA101942
28904067,,P50CA168504
28904399,,P50CA097186
28906023,,P50CA186781
28904816,,U54CA096300
28911072,,P50CA092629
28910857,,R33CA177462
28905308,,R21CA186842
28911092,,U10CA180821
28906424,,UM1CA222035
28912502,200075499,P50CA100632
28912502,200075496,P50CA100632
28912502,200075495,P50CA100632
28912502,200075274,P50CA100632
28911955,,U54CA163071
28912577,,R21CA196460
28911884,,P50CA165962
28912681,,P50CA211015
28913760,,P50CA116201
28916733,,P50CA097257
28914620,,P50CA062924
28914531,,R21CA191097
28917530,,R33CA097528
28917648,,U10CA180821
28918688,,U10CA180821
28919633,,P50CA186781
28919634,,P50CA100632
28920949,,U24CA076518
28919876,,P50CA211015
28921800,,U01CA199297
28922975,,R33CA202822
28922414,200100843,U54CA163060
28923089,200097816,P50CA126752
28923089,200097815,P50CA126752
28923089,200097814,P50CA126752
28923089,200097813,P50CA126752
28923089,200097812,P50CA126752
28923575,,P50CA211015
28923849,,U54CA217297
28924243,,U54CA209997
28925987,,U24CA215109
28926424,,P50CA100632
28926977,,P50CA186781
28928148,,R33CA186790
28926426,,P50CA100632
28928239,200093035,U54CA137788
28930807,,P50CA159981
28930661,,R33CA206937
28929580,,P50CA127001
28931654,,P50CA190991
28931656,,U54CA217377
28933653,,U54CA203000
28933999,,P50CA107399
28934002,,P50CA186786
28934728,,P50CA211015
28937974,,P50CA186781
28938067,,U01CA217882
28935696,,P50CA126752
28938087,,P50CA101942
28938075,,U24CA210967
28938868,,U54CA217297
28939089,,P50CA126752
28939223,,U10CA180821
28939405,,P50CA062924
28939740,,U01CA070095
28939455,,U24CA076518
28939823,200101528,U01CA217842
28941061,,R21CA186798
28940446,,P50CA098252
28942218,,P50CA097257
28943357,,R21CA183627
28943075,,P50CA062924
28944168,,P50CA127001
28945219,,U01CA217875
28945226,,P50CA168504
28945884,,U10CA180821
28947565,,P50CA159981
28950407,,P50CA097190
28945232,,P50CA070907
28947566,,U10CA031946
28952002,,U54CA137788
28948213,,U10CA180821
28952356,,U24CA076518
28950860,,U54CA209997
28952622,,R21CA134299
28955421,,U54CA190152
28955422,,U54CA190152
28956318,,U54CA132381
28957699,,UM1CA186686
28956817,,U54CA217297
28958990,,P50CA186781
28957356,,P50CA058223
28959975,200099045,P50CA168504
28958894,,U24CA076518
28960081,,U24CA210967
28960810,,P50CA126752
28959389,,R21CA147831
28963245,,P50CA070907
28963353,200088978,U01CA176058
28963353,200088977,U01CA176058
28963353,200088976,U01CA176058
28964622,,P50CA136393
28965767,200085745,R33CA183654
28967922,,P50CA206963
28968173,,UM1CA186691
28965248,,P50CA092131
28965162,,P50CA127001
28967259,,R21CA193067
28968839,,P50CA070907
28968398,,P50CA116201
28971683,,R21CA132741
28972041,200056493,P50CA058223
28972041,200048091,P50CA058223
28972043,200048091,P50CA058223
28972043,200003494,P50CA058223
28972539,,P50CA171963
28972015,,P50CA121974
28973144,,P50CA211015
28973887,,P50CA097257
28973434,,R21CA204563
28974323,,R21CA182341
28973059,,U24CA055727
28974199,,P50CA127003
28976791,,P50CA127003
28976794,,P50CA196516
28977555,,R21CA193046
28977599,,P50CA180995
28977607,,P50CA116201
28977996,,P50CA070907
28978469,200103211,P50CA159981
28978427,,P50CA098131
28978471,,P50CA126752
28978556,,P50CA127003
28978752,,P50CA165962
28982112,,P50CA127003
28983454,,R33CA202900
28984206,,U54CA217297
28983557,,U10CA180821
28985418,,U24CA210967
28985505,,U01CA217882
28985529,,P50CA206963
28985562,200106886,U24CA210004
28985562,200104888,U24CA210004
28985562,200104334,U24CA210004
28985562,200104333,U24CA210004
28985563,,P50CA070907
28986509,,P50CA092131
28988377,,P50CA211015
28986643,,U54CA190152
28988769,,U24CA210974
28988802,,U01CA176058
28988771,,U54CA209992
28989987,,U24CA210989
28990119,,UM1CA186689
28991877,,P50CA127003
28991563,,P50CA196516
28993412,,P50CA136393
28993414,,U54CA196519
28993650,,U54CA209997
28994212,,U10CA031946
28994485,,P50CA092131
29016103,,U24CA210985
29016680,,P50CA211015
29016809,,U24CA055727
29016887,,U10CA031946
29016836,,R01CA204136
29016843,,P50CA127001
29016900,,U01CA220378
29016934,,P50CA165962
29016938,,P50CA165962
29016943,,P50CA211015
29017050,,U01CA217864
29016998,,P50CA211015
29019452,,P50CA186781
29017058,200099381,P50CA097186
29020634,,U54CA209992
29020011,,R33CA174550
29021221,,R21CA155572
29021228,,U24CA076518
29023443,,U54CA209997
29020558,,U54CA118948
29023449,,U24CA184427
29025896,,R21CA177395
29025772,,P50CA196530
29027980,200102060,R21CA209848
29027980,200102059,R21CA209848
29026085,200095491,R33CA212968
29029385,,P50CA136393
29029019,,P50CA180995
29030084,,P50CA186781
29030058,,U54CA163069
29030317,,P50CA092629
29030430,,R33CA196445
29030483,200100375,U24CA210967
29030865,,U54CA118638
29030810,,P50CA092131
29032173,,U54CA196519
29031420,,P50CA092629
29032274,,U24CA076518
29033565,,U54CA118638
29032272,,U24CA076518
29034366,,U10CA180821
29035366,,P50CA211015
29035360,,P50CA168504
29035744,,P50CA092629
29036345,,P50CA211015
29036413,,P50CA127003
29038297,,P50CA127003
29038421,,P50CA127001
29038367,,U54CA209975
29039422,,P50CA092629
29039980,,U24CA210967
29040685,,U54CA163060
29040703,,P50CA211015
29040720,,U54CA209997
29042640,,P50CA070907
29040974,,U10CA031946
29045501,,R21CA183627
29044496,,U10CA180821
29043350,,R21CA182336
29046396,,R21CA174573
29046444,,UM1CA181255
29046735,200104707,U54CA163060
29046900,,U24CA076518
29048129,,P50CA100707
29048539,,U24CA209999
29049434,,P50DE026787
29049517,,U24CA055727
29049588,,U54CA190152
29049607,,P50CA159981
29050200,,P50CA100707
29050203,,P50CA100632
29051715,,P50CA136393
29051793,,R21CA196426
29052219,,P50CA116201
29053158,,P50CA186781
29053175,,P50CA097190
29054992,200089129,U01CA213333
29054992,200089128,U01CA213333
29054992,200089127,U01CA213333
29055611,,U54CA132381
29056344,,P50CA097257
29056576,,P50CA196516
29057243,,U54CA163066
29057876,200086354,U24CA195858
29057879,,P50CA092629
29058375,,P50CA171963
29058696,,U24CA076518
29058228,,R21CA186799
29058716,,P50CA116201
29059430,,U24CA055727
29059683,,P50CA116201
29059962,,U54CA209988
29060785,,U54CA209988
29061540,,P50CA092629
29061640,,P50CA107399
29061643,,P50CA097190
29062885,,P50CA092131
29063512,,UM1CA181255
29065249,,R21CA214299
29066048,,P50CA092629
29066835,,P50CA211015
29069589,,P50CA165962
29070035,,P50CA211015
29069718,,P50CA097186
29071486,,U54CA163060
29071526,,P50CA127001
29071683,,P50CA159981
29071675,,P50CA159981
29072787,,U24CA076518
29073049,,P50CA092131
29073141,,U54CA163060
29074302,,R21CA209848
29074153,,U54CA137788
29074501,,UM1CA186686
29074453,,P50CA062924
29074604,,P50CA211015
29074632,,P50CA211015
29077690,,P50CA070907
29077933,,P50CA097257
29074724,,P50CA127001
29078418,200076447,P50CA211015
29078418,200068132,P50CA211015
29078418,200068131,P50CA211015
29078418,200057762,P50CA211015
29078418,200057755,P50CA211015
29078418,200041061,P50CA211015
29078418,200037895,P50CA211015
29078418,200037893,P50CA211015
29078418,200034637,P50CA211015
29078418,200029163,P50CA211015
29078418,200029134,P50CA211015
29079457,,U24CA076518
29079655,,P50CA126752
29079582,,P50CA126752
29080385,,U01CA199297
29080504,,R33CA174554
29081725,,U24CA215109
29080240,,R21CA183627
29081872,,U24CA076518
29081956,,R21CA186798
29082104,,R21CA192985
29082354,,R21CA174573
29082496,,P50CA097190
29082535,,P50CA097186
29082502,,P50CA097190
29083143,,R33CA174575
29083402,,U01CA217882
29083464,,U54CA143924
29083409,,U01CA176058
29084441,,UM1CA181255
29084960,,U54CA137788
29084917,,P50CA098252
29087446,,U24CA184427
29088129,,U24CA180996
29088717,,P50CA070907
29088702,200084896,U01CA217882
29088836,,P50CA070907
29088360,,U24CA055727
29089448,,P50CA171963
29089541,,P50CA097186
29089494,,R21CA186809
29090099,,R21CA213247
29089645,,P50CA100707
